actualOpType,predOpType,rewards,opPredPerc,foundOpPredPerc,killedByOpPerc
0,0,-8.99013,0.275,0.275407,0
1,0,-10.0001,0.376,0.376008,0
0,0,-8.63008,0.450262,0.452381,1
0,0,-10.0001,0.469,0.469758,0
0,0,-6.93004,0.430216,0.427099,1
0,0,-1.58,0.4375,0.451389,1
1,0,-5.72001,0.509514,0.507527,1
0,0,-10.0001,0.516,0.516129,0
1,0,-10.0001,0.547,0.547379,0
0,0,-8.99011,0.464,0.462398,0
0,0,-10.0001,0.559,0.559476,0
0,0,-5.60001,0.555315,0.554084,1
0,0,-10.0001,0.57,0.566532,0
1,0,-10.0001,0.59,0.591734,0
0,0,-8.99011,0.517,0.519309,0
0,0,-7.83008,0.574522,0.576073,1
0,0,-7.59006,0.622727,0.621166,1
0,0,-10.0001,0.599,0.59879,0
0,0,-10.5501,0.603557,0.603376,1
1,0,-9.6001,0.648084,0.647128,1
0,0,-8.99013,0.612,0.613821,0
1,0,-8.99013,0.598,0.60061,0
0,0,-10.0001,0.63,0.63004,0
0,0,-3.23,0.620536,0.625,1
0,0,-10.5501,0.653766,0.654008,1
0,0,-8.99013,0.578,0.577236,0
0,0,-8.22007,0.651452,0.651748,1
1,0,-7.46005,0.582888,0.584699,1
0,0,-10.0001,0.668,0.668347,0
1,0,-8.99013,0.669,0.669715,0
0,0,-8.99011,0.601,0.60061,0
0,0,-8.28007,0.694102,0.694868,1
0,0,-9.89011,0.732584,0.732426,1
0,0,-10.0001,0.727,0.725806,0
1,0,-6.94004,0.763025,0.761499,1
0,0,-4.08,0.750809,0.747508,1
0,0,-2.92,0.595238,0.604317,1
1,0,-6.18004,0.696774,0.69702,1
0,0,-7.61006,0.738671,0.738532,1
0,0,-5.61001,0.781385,0.784141,1
1,0,-4.87,0.783505,0.784211,1
0,0,-8.99012,0.632,0.634146,0
1,0,-8.30007,0.749658,0.749654,1
0,0,-8.06007,0.816124,0.818312,1
0,0,-6.75004,0.767361,0.769366,1
0,0,-3.28,0.820961,0.832579,1
0,0,-10.0001,0.812,0.813508,0
0,0,-5.63001,0.842672,0.842105,1
0,0,-10.0001,0.822,0.821573,0
1,0,-5.04,0.814815,0.813602,1
0,0,-9.5501,0.80257,0.804245,1
1,0,-3.36,0.814346,0.820961,1
0,0,-10.0001,0.847,0.84879,0
0,0,-10.0001,0.841,0.842742,0
0,0,-10.0001,0.83,0.830645,0
0,0,-10.0001,0.847,0.847782,0
1,0,-10.0001,0.868,0.866935,0
0,0,-10.0001,0.845,0.846774,0
0,0,-10.0001,0.866,0.867944,0
0,0,-10.0001,0.857,0.859879,0
0,0,-10.0001,0.854,0.854839,0
0,0,-10.0001,0.854,0.853831,0
0,0,-10.0001,0.885,0.886089,0
0,0,-10.0001,0.864,0.866935,0
0,0,-10.0001,0.877,0.878024,0
0,0,-10.0001,0.86,0.860887,0
0,0,-10.0001,0.88,0.883065,0
0,0,-10.0001,0.867,0.866935,0
0,0,-8.99011,0.548,0.546748,0
0,0,-10.0001,0.884,0.885081,0
0,0,-10.0001,0.877,0.876008,0
0,0,-10.0001,0.883,0.884073,0
0,0,-10.0001,0.869,0.867944,0
0,0,-10.0001,0.881,0.881048,0
0,0,-10.0001,0.891,0.891129,0
0,0,-10.0001,0.875,0.877016,0
0,0,-10.0001,0.889,0.892137,0
0,0,-10.0001,0.881,0.882056,0
0,0,-10.0001,0.879,0.88004,0
0,0,-10.0001,0.884,0.884073,0
0,0,-10.0001,0.874,0.875,0
0,0,-8.99011,0.553,0.553862,0
0,0,-10.0001,0.871,0.871976,0
0,0,-10.0001,0.872,0.872984,0
1,0,-10.0001,0.892,0.893145,0
0,0,-10.0001,0.878,0.879032,0
0,0,-10.0001,0.888,0.888105,0
0,0,-10.0001,0.889,0.888105,0
0,0,-10.0001,0.9,0.902218,0
0,0,-10.0001,0.893,0.893145,0
0,0,-10.0001,0.9,0.90121,0
0,0,-10.0001,0.896,0.897177,0
0,0,-8.14007,0.87972,0.879774,1
0,0,-10.0001,0.885,0.886089,0
0,0,-10.0001,0.888,0.889113,0
0,0,-10.0001,0.897,0.896169,0
0,0,-10.0001,0.914,0.916331,0
0,0,-10.0001,0.885,0.886089,0
1,0,-10.0001,0.893,0.893145,0
0,0,-10.0001,0.886,0.886089,0
0,0,-10.0001,0.903,0.904234,0
0,0,-10.0001,0.899,0.899194,0
0,0,-10.0001,0.909,0.91129,0
0,0,-10.0001,0.915,0.916331,0
0,0,-10.0001,0.898,0.898185,0
0,0,-10.0001,0.898,0.899194,0
0,0,-10.0001,0.907,0.908266,0
0,0,-10.0001,0.893,0.893145,0
0,0,-10.0001,0.899,0.900202,0
0,0,-10.0001,0.903,0.905242,0
0,0,-10.0001,0.907,0.908266,0
0,0,-10.0001,0.901,0.902218,0
0,0,-10.0001,0.911,0.913306,0
0,0,-10.0001,0.9,0.902218,0
0,0,-10.0001,0.901,0.903226,0
0,0,-10.0001,0.905,0.907258,0
0,0,-10.0001,0.906,0.907258,0
0,0,-10.0001,0.907,0.908266,0
0,0,-10.0001,0.911,0.912298,0
0,0,-10.0001,0.91,0.910282,0
0,0,-10.0001,0.909,0.909274,0
0,0,-10.0001,0.914,0.914315,0
0,0,-10.0001,0.913,0.913306,0
0,0,-10.0001,0.908,0.908266,0
0,0,-10.0001,0.907,0.908266,0
0,0,-10.0001,0.911,0.91129,0
0,0,-10.0001,0.905,0.90625,0
0,0,-10.0001,0.908,0.909274,0
0,0,-10.0001,0.905,0.905242,0
0,0,-10.0001,0.906,0.907258,0
0,0,-10.0001,0.914,0.917339,0
0,0,-10.0001,0.904,0.904234,0
0,0,-10.0001,0.91,0.91129,0
0,0,-10.0001,0.911,0.912298,0
0,0,-10.0001,0.922,0.922379,0
0,0,-10.0001,0.928,0.928427,0
0,0,-10.0001,0.908,0.909274,0
0,0,-10.0001,0.921,0.921371,0
0,0,-10.0001,0.917,0.917339,0
0,0,-10.0001,0.904,0.904234,0
0,0,-10.0001,0.92,0.920363,0
0,0,-10.0001,0.912,0.913306,0
0,0,-10.0001,0.915,0.915323,0
0,0,-10.0001,0.914,0.914315,0
0,0,-10.0001,0.923,0.923387,0
0,0,-9.03009,0.90796,0.909548,1
0,0,-10.0001,0.913,0.913306,0
0,0,-10.0001,0.923,0.923387,0
0,0,-10.0001,0.913,0.914315,0
0,0,-10.0001,0.91,0.910282,0
0,0,-8.99013,0.875,0.878049,0
0,0,-10.0001,0.911,0.912298,0
0,0,-10.0001,0.91,0.910282,0
0,0,-8.99011,0.674,0.673781,0
0,0,-1.69,0.9,0.903226,1
0,0,-7.98009,0.6,0.60041,0
0,0,-6.80006,0.555556,0.557312,1
0,0,-9.78012,0.697959,0.695021,1
0,0,-8.99013,0.775,0.777439,0
0,0,-3.37,0.92437,0.921739,1
0,0,-2.82,0.885246,0.885714,1
0,0,-7.71006,0.720569,0.719947,1
0,0,-3.84,0.702073,0.708108,1
0,0,-2.08,0.917431,0.910891,1
0,0,-5.88001,0.625181,0.626687,1
0,0,-8.99013,0.854,0.854675,0
0,0,-2.72,0.924855,0.933333,1
0,0,-10.7101,0.919753,0.921162,1
1,0,-7.11004,0.677419,0.678623,1
0,0,-3.06,0.879227,0.879397,1
0,0,-2.15,0.939655,0.953704,1
0,0,-7.03004,0.561702,0.554427,1
1,0,-10.0001,0.908,0.908266,0
0,0,-5.83001,0.704274,0.704745,1
0,0,-8.12007,0.692875,0.695489,1
1,0,-4.86,0.659836,0.661017,1
2,0,-7.14004,0.635475,0.635714,1
0,0,-6.26007,0.840878,0.851064,1
1,0,-4.5,0.681416,0.681193,1
2,0,-1.7,0.84507,0.84127,1
0,0,-6.33006,0.744325,0.752795,1
1,0,-6.89004,0.649783,0.645926,1
0,0,-7.16006,0.791086,0.794872,1
1,0,-5.1,0.905109,0.905707,1
0,0,-8.99013,0.843,0.846545,0
0,0,-5.12,0.898305,0.901235,1
0,0,-5.96009,0.642,0.64375,0
1,0,-3.69,0.881481,0.885496,1
0,0,-6.06004,0.861842,0.868243,1
1,0,-2.83,0.726316,0.732342,1
0,0,-2.24,0.888,0.888889,1
0,0,-4.15,0.685851,0.688279,1
1,0,-3.7,0.907749,0.912548,1
2,0,-2.73,0.873563,0.873494,1
0,0,-8.20009,0.828467,0.831266,1
1,0,-4.64,0.90411,0.904762,1
0,0,-8.99013,0.803,0.805894,0
0,0,-6.66003,0.723054,0.723926,1
0,0,-4.99,0.712575,0.713402,1
1,0,-1.9,0.923077,0.927711,1
0,0,-3.58,0.763889,0.767442,1
0,0,-2.02,0.902913,0.915789,1
0,0,-8.5701,0.785797,0.790036,1
1,0,-1.92,0.671186,0.682657,1
0,0,-4.51,0.710817,0.713959,1
0,0,-3.94,0.888136,0.891986,1
1,0,-6.95006,0.705514,0.705426,1
0,0,-2.33,0.902985,0.904762,1
1,0,-3.62,0.904943,0.913725,1
0,0,-5.42001,0.735294,0.74053,1
1,0,-2.36,0.89781,0.891473,1
0,0,-7.7501,0.699694,0.704329,1
1,0,-4.36,0.73516,0.736967,1
0,0,-2,0.707921,0.709677,1
1,0,-3.29,0.878261,0.878378,1
2,0,-7.21005,0.648686,0.647808,1
0,0,-1.92,0.809278,0.831461,1
1,0,-8.99013,0.765,0.76626,0
0,0,-5.28,0.888112,0.888361,1
0,0,-7.39007,0.863698,0.867586,1
1,0,-4.77,0.636743,0.634989,1
2,0,-8.99013,0.775,0.776423,0
3,0,-4.5,0.663653,0.665406,1
0,0,-3.69,0.918519,0.916031,1
1,0,-3.77,0.675462,0.683196,1
0,0,-8.12007,0.911641,0.910638,1
1,0,-3,0.717122,0.71504,1
0,0,-5.07,0.909314,0.91,1
0,0,-6.01002,0.686567,0.686542,1
1,0,-10.0001,0.901,0.902218,0
0,0,-5.68001,0.692996,0.695518,1
0,0,-5.35,0.642458,0.642994,1
1,0,-3.33,0.910256,0.90708,1
2,0,-5.17,0.756452,0.763423,1
3,0,-2.59,0.91875,0.921053,1
4,0,-3.15,0.875,0.879808,1
0,0,-8.99011,0.673,0.673781,0
0,0,-7.98009,0.642,0.641393,0
1,0,-1.8,0.851852,0.849315,1
0,0,-8.36007,0.886024,0.887517,1
1,0,-2.48,0.777778,0.792049,1
0,0,-8.99013,0.752,0.752033,0
0,0,-5.49001,0.9,0.89819,1
1,0,-4.6,0.616341,0.621521,1
0,0,-5.35001,0.858473,0.863724,1
0,0,-1.73,0.932432,0.939394,1
0,0,-4.4,0.825792,0.823944,1
1,0,-10.0001,0.901,0.900202,0
0,0,-10.0001,0.919,0.919355,0
0,0,-10.0001,0.921,0.921371,0
1,0,-5.96012,0.727,0.729167,0
0,0,-3.03999,0.615493,0.623867,1
1,0,-3.51,0.916667,0.922131,1
0,0,-5.53,0.691142,0.691932,1
1,0,-5.89002,0.685279,0.686957,1
0,0,-8.88008,0.721348,0.724256,1
0,0,-8.95011,0.693387,0.700205,1
1,0,-4.17,0.775623,0.780059,1
0,0,-2.14,0.904348,0.906542,1
0,0,-6.09002,0.675941,0.67563,1
1,0,-3.14,0.916279,0.917874,1
0,0,-5.31,0.769231,0.77176,1
1,0,-3.32,0.888412,0.884444,1
2,0,-5.89002,0.681895,0.686957,1
0,0,-8.68008,0.903771,0.905388,1
1,0,-3.19,0.877273,0.886792,1
0,0,-5.87001,0.713043,0.719219,1
0,0,-2.24,0.676991,0.666667,1
1,0,-6.19004,0.850242,0.852893,1
2,0,-2.91,0.885417,0.891304,1
0,0,-2.8,0.917127,0.924855,1
0,0,-5.64005,0.720052,0.726902,1
0,0,-7.99009,0.758315,0.763098,1
1,0,-2.51,0.868421,0.875,1
0,0,-3.95,0.738956,0.740506,1
0,0,-2.18,0.87395,0.882883,1
1,0,-3.2,0.761229,0.77193,1
2,0,-2.28,0.930233,0.933884,1
3,0,-2.21,0.67713,0.671498,1
0,0,-3.54,0.909804,0.91498,1
1,0,-3.19,0.772586,0.773771,1
0,0,-5.47001,0.678462,0.678914,1
1,0,-2.38,0.913669,0.923664,1
0,0,-1.74,0.946667,0.955224,1
0,0,-4.72999,0.654152,0.66426,1
1,0,-2.9,0.863874,0.868852,1
0,0,-5.99003,0.816972,0.823932,1
1,0,-2.22,0.750769,0.757475,1
0,0,-2.98,0.750623,0.753316,1
1,0,-1.95,0.927083,0.931818,1
0,0,-1.72,0.635638,0.639535,1
0,0,-3.24999,0.612698,0.620339,1
1,0,-3.2,0.918552,0.924883,1
0,0,-2.61,0.726148,0.735741,1
1,0,-1.8,0.888889,0.890411,1
0,0,-6.69004,0.672394,0.671819,1
1,0,-4.76,0.915119,0.918699,1
0,0,-3.28,0.836364,0.847134,1
1,0,-1.89,0.933333,0.951219,1
2,0,-2.88,0.904762,0.906077,1
0,0,-1.92,0.88172,0.882353,1
0,0,-2.32,0.700855,0.697248,1
1,0,-1.08,0.736364,0.765957,1
0,0,-1.24,0.710366,0.72973,1
0,0,-3.1,0.833333,0.841216,1
1,0,-3.44,0.893878,0.898734,1
2,0,-2.1,0.891892,0.893204,1
0,0,-4.2,0.931464,0.932907,1
0,0,-4.05,0.728346,0.733471,1
1,0,-2.97,0.6675,0.670213,1
0,0,-2.27,0.712121,0.705882,1
0,0,-2.04,0.914286,0.927835,1
1,0,-2.45,0.834008,0.839827,1
2,0,-4.31,0.698502,0.7,1
0,0,-2.86,0.887701,0.893855,1
1,0,-2.31,0.901515,0.919355,1
0,0,-1.49,0.9,0.904762,1
0,0,-5.74001,0.617747,0.619785,1
1,0,-3.17,0.912844,0.919048,1
2,0,-1.73,0.68,0.685535,1
0,0,-6.24002,0.685007,0.688478,1
0,0,-1.58,0.724138,0.746835,1
0,0,-1.38,0.733918,0.73871,1
1,0,-2.92,0.917098,0.913514,1
0,0,-7.17011,0.761129,0.767154,1
1,0,-5.71001,0.606825,0.609231,1
2,0,-1.56,0.624729,0.629454,1
0,0,-2.54,0.896774,0.904762,1
0,0,-2.93004,0.665,0.674145,0
0,0,-2.02,0.662295,0.676157,1
1,0,-4.44,0.721973,0.723256,1
2,0,-1.98,0.858586,0.868132,1
0,0,-5.27,0.642722,0.643275,1
1,0,-1.12,0.658228,0.651408,1
0,0,-1.77,0.776536,0.791411,1
0,0,-2.02,0.745098,0.765957,1
1,0,-4.32001,0.795597,0.807947,1
2,0,-1.91,0.717687,0.707407,1
0,0,-3.39,0.715542,0.716923,1
1,0,-4.19999,0.594431,0.596401,1
0,0,-1.42,0.930233,0.942857,1
0,0,-2.09,0.872727,0.872549,1
1,0,-3.31,0.918103,0.915179,1
0,0,-1.5,0.882353,0.906977,1
0,0,-1.98,0.667774,0.67148,1
0,0,-1.43,0.886364,0.888889,1
0,0,-1.62,0.630189,0.630705,1
1,0,-2.23,0.895161,0.896552,1
2,0,-3.02,0.703704,0.708661,1
3,0,-1.73,0.64191,0.64058,1
4,0,-2.47,0.918919,0.928571,1
0,0,-2.89,0.921053,0.928571,1
1,0,-3.33,0.901709,0.90708,1
2,0,-4.04,0.719921,0.722567,1
3,0,-1.41,0.904762,0.882353,1
4,0,-3.28999,0.623129,0.634643,1
5,0,-2.13,0.635492,0.646753,1
0,0,-2.33,0.717262,0.717949,1
0,0,-4.09,0.746094,0.747951,1
1,0,-2.79,0.843416,0.85283,1
2,0,-4.50999,0.71145,0.715891,1
3,0,-1.67,0.911765,0.9,1
4,0,-1.76,0.644737,0.655172,1
0,0,-1.91999,0.631,0.634698,0
1,0,-1.95,0.895833,0.897727,1
0,0,-1.04,0.704156,0.723577,1
1,0,-1.53,0.699219,0.706897,1
0,0,-1.92,0.649899,0.643326,1
1,0,-3.9,0.854592,0.861702,1
2,0,-2.06,0.878505,0.888889,1
0,0,-0.409997,0.624161,0.629073,1
1,0,-1.97,0.877551,0.888889,1
2,0,-2.15,0.745283,0.748299,1
3,0,-1.34,0.637813,0.629073,1
4,0,-1.33,0.755556,0.756303,1
0,0,-1.1,0.671362,0.671958,1
0,0,-1.45,0.826087,0.894737,1
1,0,-2.51,0.833992,0.852321,1
0,0,-3.73,0.785714,0.794248,1
0,0,-1.41,0.857143,0.882353,1
1,0,-1.63,0.69697,0.718121,1
0,0,-1.85,0.883721,0.897436,1
0,0,-3.13,0.721154,0.72449,1
1,0,-1.32,0.644595,0.64645,1
0,0,-0.139997,0.640476,0.650538,1
0,0,-1.17,0.722727,0.714286,1
0,0,0.130001,0.643979,0.63522,1
1,0,-1.51,0.923077,0.931818,1
2,0,-1.52,0.779221,0.789855,1
0,0,-2.8,0.889503,0.901734,1
1,0,-1.69,0.842105,0.870968,1
0,0,-1.66,0.910448,0.915254,1
1,0,1.18,0.585714,0.598592,1
0,0,-1.24,0.788546,0.79803,1
0,0,-2.03,0.923077,0.9375,1
0,0,1.93,0.615922,0.621118,0
1,0,-1.89,0.877778,0.926829,1
