actualOpType,predOpType,rewards,opPredPerc,foundOpPredPerc,killedByOpPerc
NA,NA,-10.0001,0.2,NA,0
NA,NA,-10.0001,0.406,NA,0
NA,NA,-10.0001,0.554,NA,0
NA,NA,-10.0001,0.57,NA,0
NA,NA,-10.0001,0.555,NA,0
NA,NA,-10.0001,0.571,NA,0
NA,NA,-10.0001,0.627,NA,0
NA,NA,-10.0001,0.643,NA,0
NA,NA,-10.0001,0.675,NA,0
NA,NA,-10.0001,0.697,NA,0
NA,NA,-10.0001,0.715,NA,0
NA,NA,-10.0001,0.716,NA,0
NA,NA,-10.0001,0.713,NA,0
NA,NA,-10.0001,0.713,NA,0
NA,NA,-10.0001,0.716,NA,0
NA,NA,-10.0001,0.716,NA,0
NA,NA,-10.0001,0.703,NA,0
NA,NA,-10.0001,0.663,NA,0
NA,NA,-10.0001,0.644,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.643,NA,0
NA,NA,-10.0001,0.643,NA,0
NA,NA,-10.0001,0.643,NA,0
NA,NA,-10.0001,0.643,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.643,NA,0
NA,NA,-10.0001,0.644,NA,0
NA,NA,-10.0001,0.644,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.643,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.643,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.643,NA,0
NA,NA,-10.0001,0.643,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.643,NA,0
NA,NA,-10.0001,0.644,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.643,NA,0
NA,NA,-10.0001,0.643,NA,0
NA,NA,-10.0001,0.643,NA,0
NA,NA,-10.0001,0.642,NA,0
NA,NA,-10.0001,0.644,NA,0
NA,NA,-10.0001,0.672,NA,0
NA,NA,-10.0001,0.701,NA,0
NA,NA,-10.0001,0.713,NA,0
NA,NA,-10.0001,0.786,NA,0
NA,NA,-10.0001,0.776,NA,0
NA,NA,-10.0001,0.785,NA,0
NA,NA,-10.0001,0.786,NA,0
NA,NA,-10.0001,0.785,NA,0
NA,NA,-10.0001,0.786,NA,0
NA,NA,-10.0001,0.786,NA,0
NA,NA,-10.0001,0.785,NA,0
NA,NA,-10.0001,0.786,NA,0
NA,NA,-10.0001,0.786,NA,0
NA,NA,-10.0001,0.785,NA,0
NA,NA,-10.0001,0.786,NA,0
NA,NA,-10.0001,0.796,NA,0
NA,NA,-10.0001,0.905,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-6.24003,0.927619,NA,1
NA,NA,-4.66,0.71529,NA,1
NA,NA,-3.27,0.929825,NA,1
NA,NA,-9.6801,0.67732,NA,1
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-6.33003,0.928839,NA,1
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0201,0.928018,NA,1
NA,NA,-10.0001,0.928,NA,0
NA,NA,-9.3301,0.928058,NA,1
NA,NA,-7.86009,0.859137,NA,1
NA,NA,-10.0001,0.928,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-8.99013,0.78,NA,0
NA,NA,-6.00002,0.928144,NA,1
NA,NA,-7.37005,0.755074,NA,1
NA,NA,-3.71,0.926471,NA,1
NA,NA,-10.0001,0.929,NA,0
NA,NA,-2.33,0.925373,NA,1
NA,NA,-7.57008,0.86693,NA,1
NA,NA,-2.58,0.924528,NA,1
NA,NA,-6.03002,0.928571,NA,1
NA,NA,-4.51,0.928977,NA,1
NA,NA,-9.3201,0.927971,NA,1
NA,NA,-2.6,0.925466,NA,1
NA,NA,-3.5,0.928287,NA,1
NA,NA,-8.99013,0.778,NA,0
NA,NA,-9.6101,0.929234,NA,1
NA,NA,-7.85006,0.928571,NA,1
NA,NA,-7.87006,0.769328,NA,1
NA,NA,-10.0001,0.929,NA,0
NA,NA,-4.71,0.930108,NA,1
NA,NA,-4.11,0.929487,NA,1
NA,NA,-10.0001,0.929,NA,0
NA,NA,-1.99,0.93,NA,1
NA,NA,-9.3701,0.928401,NA,1
NA,NA,-7.94006,0.929496,NA,1
NA,NA,-8.99013,0.884,NA,0
NA,NA,-4.27,0.926829,NA,1
NA,NA,-3.56,0.715084,NA,1
NA,NA,-10.0001,0.929,NA,0
NA,NA,-3.24,0.928889,NA,1
NA,NA,-8.97009,0.717464,NA,1
NA,NA,-8.61008,0.927822,NA,1
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-9.7401,0.929143,NA,1
NA,NA,-4.82,0.929504,NA,1
NA,NA,-10.0001,0.929,NA,0
NA,NA,-10.0001,0.928,NA,0
NA,NA,-9.09009,0.928395,NA,1
NA,NA,-10.0001,0.952,NA,0
NA,NA,-7.72006,1,NA,1
NA,NA,-7.94006,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-8.99011,0.751,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-8.97009,1,NA,1
NA,NA,-8.41007,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-9.04009,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-8.99013,0.849,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-6.74006,0.889053,NA,1
NA,NA,-5.55001,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-7.23005,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-8.99013,0.903,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-8.99013,0.796,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-6.74004,0.747041,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-6.04002,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-6.36003,0.829154,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-7.89006,0.710493,NA,1
NA,NA,-2.98,0.846667,NA,1
NA,NA,-4.65,0.950749,NA,1
NA,NA,-4.75,1,NA,1
NA,NA,-10.8101,1,NA,1
NA,NA,-3.97,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.8901,1,NA,1
NA,NA,-5.14,1,NA,1
NA,NA,-5.88002,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-6.32003,0.747634,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-7.11004,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-3.17,1,NA,1
NA,NA,-9.6301,0.745078,NA,1
NA,NA,-2.15,1,NA,1
NA,NA,-6.19002,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-8.99011,0.72,NA,0
NA,NA,-8.51008,0.684642,NA,1
NA,NA,-9.27012,0.949408,NA,1
NA,NA,-5.45001,0.641682,NA,1
NA,NA,-7.98009,0.666,NA,0
NA,NA,-4.11,1,NA,1
NA,NA,-8.99013,0.994,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-2.86,1,NA,1
NA,NA,-8.99013,0.828,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-2.49,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-7.60006,0.636483,NA,1
NA,NA,-2.29,1,NA,1
NA,NA,-8.99011,0.759,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-6.72005,0.867953,NA,1
NA,NA,-2.47,1,NA,1
NA,NA,-8.99011,0.653,NA,0
NA,NA,-2.77,1,NA,1
NA,NA,-7.38005,1,NA,1
NA,NA,-5.24,1,NA,1
NA,NA,-2.22,1,NA,1
NA,NA,-5.38,0.801852,NA,1
NA,NA,-6.68006,0.965672,NA,1
NA,NA,-8.76008,1,NA,1
NA,NA,-7.98009,0.649,NA,0
NA,NA,-5.85002,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-8.99011,0.677,NA,0
NA,NA,-8.99013,0.849,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-7.9801,0.645,NA,0
NA,NA,-8.99013,0.875,NA,0
NA,NA,-2.56,0.856589,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-2.59,1,NA,1
NA,NA,-6.13002,1,NA,1
NA,NA,-7.98013,0.786,NA,0
NA,NA,-6.99006,0.745636,NA,1
NA,NA,-2.5,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-3.03,1,NA,1
NA,NA,-5.49001,0.638838,NA,1
NA,NA,-2.77,1,NA,1
NA,NA,-1.6,1,NA,1
NA,NA,-1.76,1,NA,1
NA,NA,-2.26,1,NA,1
NA,NA,-4.53,1,NA,1
NA,NA,-7.98013,0.877,NA,0
NA,NA,-7.98009,0.706,NA,0
NA,NA,-8.70008,0.78555,NA,1
NA,NA,-10.0301,1,NA,1
NA,NA,-7.98009,0.725,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-7.98013,0.846,NA,0
NA,NA,-5.37,0.670313,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-8.99013,0.837,NA,0
NA,NA,-7.43005,1,NA,1
NA,NA,-3.65,1,NA,1
NA,NA,-7.96006,1,NA,1
NA,NA,-3.33,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-4.37,1,NA,1
NA,NA,-8.21007,1,NA,1
NA,NA,-8.99013,0.998,NA,0
NA,NA,-2.11,1,NA,1
NA,NA,-3.99,0.862843,NA,1
NA,NA,-7.98009,0.626,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-8.99013,0.883,NA,0
NA,NA,-8.99011,0.758,NA,0
NA,NA,-3.9,1,NA,1
NA,NA,-3.85,1,NA,1
NA,NA,-9.64013,0.851967,NA,1
NA,NA,-5.77001,1,NA,1
NA,NA,-7.42005,1,NA,1
NA,NA,-6.14005,0.944805,NA,1
NA,NA,-5.36001,0.777778,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-4.38,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-2.5,0.678571,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-8.77008,1,NA,1
NA,NA,-4.5,1,NA,1
NA,NA,-8.99013,0.884,NA,0
NA,NA,-5.48001,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-8.91009,0.717805,NA,1
NA,NA,-2.95,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-6.14002,0.704545,NA,1
NA,NA,-5.98004,0.800285,NA,1
NA,NA,-3.85,1,NA,1
NA,NA,-9.91011,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-7.83006,0.659873,NA,1
NA,NA,-2.42,1,NA,1
NA,NA,-8.99011,0.691,NA,0
NA,NA,-2.57,1,NA,1
NA,NA,-8.99011,0.734,NA,0
NA,NA,-7.27005,0.786008,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-9.29009,0.685285,NA,1
NA,NA,-5.58001,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-8.99013,0.886,NA,0
NA,NA,-8.99013,0.987,NA,0
NA,NA,-5.29,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-4.44,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-3.03,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-8.99013,0.81,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-2.74,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-4.94,1,NA,1
NA,NA,-7.98009,0.698,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-4.46,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-9.7001,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-2.68,1,NA,1
NA,NA,-3.72,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-7.85006,1,NA,1
NA,NA,-7.32005,0.677112,NA,1
NA,NA,-6.69004,1,NA,1
NA,NA,-10.5301,1,NA,1
NA,NA,-1.64,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-8.99013,0.904,NA,0
NA,NA,-3.03,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-2.75,0.805054,NA,1
NA,NA,-5.84001,0.697952,NA,1
NA,NA,-8.99011,0.696,NA,0
NA,NA,-6.12002,1,NA,1
NA,NA,-7.27005,1,NA,1
NA,NA,-8.74008,0.765982,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-1.94,1,NA,1
NA,NA,-8.99013,0.793,NA,0
NA,NA,-4.52,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-1.78,1,NA,1
NA,NA,-4.37,1,NA,1
NA,NA,-8.99013,0.799,NA,0
NA,NA,-10.0001,1,NA,0
NA,NA,-8.99013,0.817,NA,0
NA,NA,-7.90006,1,NA,1
NA,NA,-2.98,1,NA,1
NA,NA,-1.75,1,NA,1
NA,NA,-10.4601,1,NA,1
NA,NA,-10.0001,1,NA,0
NA,NA,-10.0001,1,NA,0
