actualOpType,predOpType,rewards,opPredPerc,foundOpPredPerc,killedByOpPerc
0,0,-4.68,0.186992,0.183844,1
0,0,-5.12001,0.247082,0.248988,1
1,0,-3.97,0.24812,0.248021,1
0,0,-5.59001,0.297826,0.3,1
1,0,-8.06009,0.361386,0.365482,1
0,0,-5.81002,0.394191,0.394068,1
0,0,-7.77008,0.403081,0.401845,1
1,0,-4.17,0.391408,0.385965,1
0,0,-2.83,0.445652,0.448276,1
0,0,-9.5301,0.483607,0.483412,1
1,0,-3.86,0.56446,0.559567,1
0,0,-6.32003,0.532833,0.533461,1
1,0,-4.73,0.52,0.525275,1
0,0,-4.95,0.511066,0.507338,1
0,0,-3.69,0.442049,0.438746,1
0,0,-4.52,0.541076,0.539359,1
0,0,-1.68,0.505882,0.506667,1
0,0,-5,0.521912,0.526971,1
1,0,-2.33,0.529851,0.524194,1
0,0,-2.66,0.514925,0.516129,1
1,0,-1.53,0.522581,0.525926,1
0,0,-3.87,0.527778,0.535971,1
1,0,-3.91,0.575342,0.567376,1
0,0,-3.74,0.547872,0.539326,1
0,0,-5.63001,0.581897,0.581498,1
1,0,-2.82,0.579235,0.566474,1
0,0,-0.67,0.652174,0.632653,1
1,0,-3.09,0.57619,0.585,1
0,0,-1.63,0.578125,0.574074,1
0,0,-5.12,0.554479,0.55335,1
1,0,-5.2,0.555556,0.557769,1
0,0,-2.53,0.616883,0.618056,1
1,0,-3.78,0.501718,0.501845,1
0,0,-3.9,0.611684,0.608541,1
0,0,-4.58,0.593315,0.590258,1
0,0,-6.47003,0.629562,0.628253,1
1,0,-2.86,0.593583,0.59322,1
0,0,-6.14005,0.600649,0.604027,1
0,0,-6.95004,0.615772,0.616041,1
0,0,-3.26,0.61674,0.617512,1
1,0,-4.32,0.654655,0.653251,1
0,0,-2.47,0.689189,0.688406,1
0,0,-5.06,0.651106,0.652393,1
0,0,-5.40001,0.614512,0.612529,1
0,0,-3.56,0.638132,0.635628,1
1,0,-3.01,0.607261,0.607774,1
0,0,-9.7101,0.650229,0.649652,1
0,0,-4.06,0.65798,0.656566,1
1,0,-4.17,0.639618,0.656642,1
2,0,-3.6,0.660221,0.669591,1
3,0,-1.86,0.574713,0.558442,1
0,0,-2.43,0.595918,0.608889,1
0,0,-6.47005,0.647149,0.648649,1
0,0,-4.77,0.56785,0.570806,1
0,0,-4,0.664452,0.66323,1
0,0,-2.69,0.647059,0.65,1
1,0,-2,0.60396,0.587912,1
0,0,-7.73008,0.637419,0.638411,1
0,0,-7.60006,0.686838,0.688172,1
0,0,-10.7201,0.693731,0.693666,1
0,0,-6.00002,0.714571,0.712831,1
0,0,-3.95,0.715365,0.71618,1
0,0,-2.61,0.62963,0.631579,1
0,0,-1.69,0.728571,0.766667,1
0,0,-5.11001,0.690058,0.691684,1
1,0,-6.27003,0.715909,0.716216,1
0,0,-2.41,0.605634,0.606061,1
0,0,-2.52,0.679739,0.692308,1
0,0,-3.4,0.649123,0.664596,1
1,0,-6.30003,0.736347,0.737044,1
0,0,-1.77,0.581006,0.584906,1
1,0,-2.08,0.688073,0.676768,1
0,0,-2.66,0.730539,0.732484,1
0,0,-2.93,0.71134,0.711957,1
1,0,-2.67,0.797619,0.810127,1
0,0,-5.37,0.632653,0.633911,1
1,0,-4.45,0.705202,0.702381,1
0,0,-3.79,0.785714,0.785185,1
1,0,-3.83,0.75,0.755474,1
0,0,-5.33,0.764977,0.766509,1
0,0,-2.65,0.819277,0.820513,1
0,0,-5.13,0.772947,0.772277,1
1,0,-2.81,0.818681,0.843023,1
0,0,-4.52,0.669604,0.672811,1
1,0,-4.25,0.282209,0.265823,1
0,0,-5.50001,0.736142,0.741497,1
0,0,-4.53,0.776836,0.776163,1
0,0,-3.18,0.794521,0.794258,1
0,0,-4.02,0.782178,0.784983,1
1,0,-2.87,0.728723,0.730337,1
0,0,-3.04,0.685504,0.69496,1
0,0,-3.04,0.663399,0.664336,1
0,0,-4.25,0.812883,0.810127,1
1,0,-2.48,0.732,0.743478,1
0,0,-4.92,0.724696,0.734177,1
0,0,-4.75,0.329787,0.311475,1
0,0,-3.75,0.355072,0.334586,1
0,0,-3.18,0.383562,0.358852,1
1,0,-6.98004,0.823038,0.82343,1
0,0,-6.31003,0.37782,0.367816,1
0,0,-3.2,0.461538,0.436019,1
1,0,-2.23,0.862903,0.868421,1
0,0,-5.95002,0.820565,0.820988,1
0,0,-5.32,0.859122,0.858156,1
0,0,-2.18,0.413636,0.38,1
0,0,-5.86002,0.685374,0.690141,1
0,0,-8.99013,0.684,0.684694,0
1,0,-2.74,0.822857,0.830303,1
0,0,-7.59008,0.470434,0.462888,1
0,0,-6.93004,0.50505,0.5,1
0,0,-2.5,0.596026,0.58156,1
0,0,-7.41005,0.546729,0.541139,1
0,0,-2.8,0.812155,0.824561,1
0,0,-5.1,0.863747,0.865337,1
0,0,-2.03,0.75,0.734043,1
0,0,-3.83,0.6,0.6,1
1,0,-3.28,0.458515,0.452055,1
0,1,-5.03,0.653465,0.653608,1
0,0,-4.61,0.75378,0.760722,1
0,0,-3.88,0.84083,0.842294,1
0,0,-3.77,0.775726,0.777159,1
0,0,-3.27,0.833333,0.830275,1
0,0,-6.04003,0.711221,0.713311,1
0,0,-2.95,0.572391,0.577617,1
1,0,-6.10004,0.544118,0.535473,1
2,0,-5.60001,0.854664,0.86031,1
0,0,-1.63,0.539394,0.524138,1
1,1,-1.94,0.631579,0.6,1
0,0,-1.81,0.890244,0.902778,1
0,0,-9.5601,0.864644,0.866588,1
1,1,-7.03004,0.865894,0.86532,1
0,0,-1.94,0.547368,0.505882,1
1,0,-3.39,0.845833,0.856522,1
0,1,-4.84,0.566234,0.56,1
0,1,-3.04,0.732026,0.737762,1
0,1,-1.86,0.54023,0.506494,1
0,0,-3.58,0.548263,0.534137,1
0,1,-3.53,0.594488,0.590164,1
0,1,-3.76,0.529101,0.527933,1
0,0,-1.88,0.561798,0.556962,1
0,0,-1.78,0.632911,0.57971,1
0,0,-6.66003,0.578483,0.574506,1
0,1,-4.49,0.572062,0.575406,1
1,1,-4.2,0.592417,0.587065,1
0,0,-1.53,0.796296,0.795455,1
1,1,-2.89,0.826316,0.822222,1
0,0,-5.88002,0.824131,0.826722,1
1,1,-5.21,0.85782,0.856796,1
0,0,-4.87,0.850515,0.851852,1
0,1,-7.49005,0.870769,0.875,1
1,0,-4.48,0.84,0.853488,1
0,1,-5.84002,0.85567,0.858947,1
0,1,-2.88,0.89418,0.893855,1
0,1,-3.17,0.671429,0.679487,1
0,0,-5.45001,0.54479,0.540797,1
0,0,-2.63,0.871951,0.876623,1
0,0,-4.75,0.882979,0.887978,1
0,0,-3.43,0.881148,0.884615,1
1,1,-8.12007,0.86676,0.86771,1
0,1,-3.61,0.798898,0.810496,1
0,0,-6.17002,0.584942,0.580709,1
1,1,-2.87,0.595745,0.595506,1
0,0,-2.05,0.867925,0.885417,1
1,1,-7.88009,0.798734,0.8,1
0,0,-10.0001,0.861,0.861616,0
0,0,-3.58,0.837838,0.835341,1
1,1,-4.34,0.59633,0.59375,1
0,0,-7.81008,0.606641,0.610747,1
0,0,-5.01,0.853234,0.854592,1
1,1,-3,0.870647,0.86911,1
0,0,-5.33,0.684112,0.695146,1
1,1,-2.64,0.836364,0.845161,1
0,1,-8.28009,0.789157,0.791358,1
1,0,-4.83,0.570312,0.564171,1
0,0,-2.73,0.626437,0.634146,1
0,0,-1.88,0.631579,0.641176,1
1,1,-9.28012,0.596774,0.593407,1
0,1,-3.19,0.909091,0.919048,1
0,0,-5.91002,0.904472,0.90249,1
0,0,-3.05,0.883495,0.882653,1
0,0,-2.3,0.900763,0.909091,1
0,1,-6.81004,0.879725,0.881119,1
0,0,-6.28003,0.635161,0.631985,1
0,1,-2.83,0.778947,0.792453,1
0,0,-3.45,0.553314,0.553517,1
1,0,-2.94,0.846154,0.843243,1
0,1,-7.49005,0.881538,0.884375,1
0,1,-7.18005,0.865913,0.866995,1
0,1,-1.58,0.864407,0.897959,1
0,1,-2.7,0.871345,0.875776,1
1,0,-4.18,0.604762,0.605,1
