actualOpType,predOpType,rewards,opPredPerc,foundOpPredPerc,killedByOpPerc
0,0,-0.91,0.204301,0.233766,1
1,0,-1.74,0.226667,0.208955,1
0,0,-1.51,0.228758,0.226277,1
0,0,-2.88,0.28133,0.277929,1
1,0,-6.13007,0.303073,0.299133,1
0,0,-3.25,0.343458,0.344059,1
1,0,-6.01002,0.336648,0.336765,1
2,0,-2.65,0.367041,0.358566,1
0,0,-4.69,0.497297,0.494475,1
1,0,-0.47,0.489796,0.545455,1
2,0,-0.889998,0.296928,0.295019,1
0,0,-5.96006,0.268,0.267708,0
1,0,-7.98013,0.483,0.483607,0
2,0,-1.23,0.358407,0.341584,1
0,0,-9.3901,0.367694,0.362162,1
1,0,-1.73,0.43696,0.431262,1
2,0,-7.98013,0.572,0.577869,0
0,0,-1.35,0.59854,0.595041,1
1,0,-1.3,0.469697,0.474138,1
0,0,-1.91,0.585492,0.587571,1
0,0,-0.92,0.553191,0.551282,1
1,0,-2.05,0.660377,0.653061,1
0,0,-2.32,0.474359,0.477064,1
1,0,-0.599999,0.496933,0.503597,1
2,1,-1.17,0.428571,0.398058,1
3,1,-3.46999,0.345286,0.337589,1
0,1,-1.67,0.492593,0.49187,1
1,1,-5.25002,0.643264,0.649706,1
2,1,-1.27,0.26087,0.257282,1
3,1,-1.46,0.493243,0.492424,1
4,0,-0.709999,0.413793,0.386667,1
0,0,-1.28,0.292308,0.254386,1
1,0,-4.2,0.291469,0.275862,1
2,1,-5.88002,0.713701,0.713098,1
0,0,-4.98999,0.510497,0.505251,1
1,0,-2.3,0.668103,0.671296,1
2,1,-3.68,0.645946,0.644068,1
0,0,-4.81,0.71466,0.713904,1
1,1,-4.36,0.404453,0.398058,1
0,0,-1.9,0.714286,0.722892,1
1,0,-3.04,0.614379,0.610345,1
2,1,-3.85,0.679587,0.679245,1
3,1,-0.319998,0.478814,0.465686,1
4,0,-4.41,0.707602,0.712575,1
5,1,-3.03,0.72549,0.714286,1
0,0,-5.86003,0.293179,0.282707,1
1,0,-4.34999,0.518919,0.514286,1
2,1,-0.899998,0.346939,0.332061,1
0,0,-0.839999,0.497326,0.490798,1
1,0,-5.02,0.373554,0.364888,1
0,0,-2.83,0.451087,0.448864,1
1,1,-2.56,0.433535,0.438111,1
0,0,-1.59,0.596273,0.593103,1
1,1,-1.47,0.483221,0.458647,1
0,0,-4.95002,0.555,0.558824,0
1,1,-2.49,0.525896,0.514894,1
0,0,-1.45,0.369565,0.342105,1
0,0,-4.19,0.515193,0.51462,1
1,1,-3.83,0.54321,0.536797,1
0,0,-2.78999,0.573791,0.578082,1
1,0,-1.37,0.763158,0.8,1
2,1,-6.41003,0.538103,0.535885,1
0,0,-5.59003,0.695187,0.699083,1
1,2,-0.69,0.605634,0.6,1
0,2,-1.94,0.705263,0.724138,1
1,2,-1.89,0.633588,0.639889,1
2,1,-2.45,0.617816,0.617284,1
3,1,-3.1,0.557692,0.564189,1
4,1,-2.91,0.573379,0.581227,1
5,2,-0.789999,0.598901,0.626582,1
0,0,-0.529999,0.551282,0.560606,1
1,2,-1.88,0.626316,0.632184,1
2,1,-1.26,0.664062,0.660714,1
0,0,-1.37,0.710526,0.7,1
1,2,-1.05,0.610577,0.608696,1
0,1,-3.08,0.708134,0.701493,1
1,1,-0.549998,0.555985,0.563877,1
2,2,-0.81,0.614458,0.597015,1
0,0,-2.27,0.632812,0.625,1
1,2,-1.31,0.603211,0.598485,1
0,0,-1.67,0.691176,0.716667,1
1,2,0.330002,0.602941,0.603448,1
2,0,-2.33,0.616071,0.615385,1
0,2,-3.43,0.632541,0.63301,1
1,2,-1.72,0.610909,0.613546,1
0,0,-6.87004,0.627848,0.633159,1
1,2,-1.94,0.573146,0.577342,1
0,0,-1.6,0.728395,0.732877,1
0,0,-0.689999,0.656977,0.668919,1
1,2,3.53,0.544964,0.549587,0
2,0,-0.299999,0.458647,0.440367,1
3,2,-5.03,0.514852,0.513746,1
4,2,-4.99002,0.586379,0.584775,1
5,1,-3.43,0.59415,0.598058,1
0,0,-2.71,0.301053,0.277652,1
1,0,-8.7901,0.700611,0.700418,1
0,0,-3.83,0.31893,0.309524,1
1,2,-2.23,0.558282,0.559603,1
0,0,-1.56,0.64557,0.640845,1
0,0,-2.52,0.619718,0.622356,1
1,2,1.19001,0.612658,0.618384,0
2,1,-1.52,0.541176,0.532468,1
0,0,-2.41999,0.612654,0.626667,1
0,0,-2.1,0.565049,0.56,1
1,1,-1.94,0.684211,0.701149,1
0,0,-0.609999,0.615854,0.642857,1
1,1,-5.96004,0.603,0.607292,0
0,0,-2.42,0.629371,0.644444,1
1,2,-1.43,0.386364,0.333333,1
2,0,-4.52,0.713881,0.715942,1
3,1,-1.68,0.638376,0.639676,1
0,0,-1.27,0.714286,0.85,1
0,0,-1.38,0.728571,0.75,1
0,1,-0.879999,0.507853,0.491018,1
1,2,-3.18,0.73125,0.733553,1
2,2,-1.87,0.562069,0.567669,1
0,0,-0.239998,0.647416,0.643599,1
1,2,-0.159997,0.526066,0.52139,1
2,0,-0.0899994,0.580357,0.568182,1
3,1,-0.879999,0.549738,0.538922,1
4,2,-0.0999992,0.548673,0.561798,1
0,0,-0.85,0.471264,0.450704,1
1,2,-1.45,0.717391,0.763158,1
2,2,-0.279999,0.51145,0.514019,1
3,2,-0.779998,0.539007,0.532,1
0,1,1.46,0.63522,0.647059,1
1,1,0.0200007,0.70297,0.766234,1
2,0,-1.5,0.764706,0.744186,1
0,2,-1.88,0.696629,0.716049,1
1,1,-0.86,0.75,0.763889,1
2,2,-1.29,0.366667,0.363636,1
0,2,-1.28,0.37931,0.380952,1
0,0,-1.25,0.769231,0.777778,1
1,1,-1.56,0.77193,0.77551,1
2,1,-0.539999,0.573248,0.56391,1
3,1,-1,0.676471,0.697674,1
4,0,-0.319999,0.681481,0.693694,1
5,2,-2.07,0.453704,0.41,1
0,0,-1.28,0.538462,0.508772,1
1,2,-1.29,0.933333,0.954545,1
0,0,-0.449999,0.682432,0.693548,1
1,1,-1.35,0.722628,0.735537,1
0,0,-1.31,0.84375,0.833333,1
1,1,-1.47,0.833333,0.8,1
2,2,-1.46,0.437751,0.404444,1
3,2,0.970003,0.556098,0.548023,1
