actualOpType,predOpType,rewards,opPredPerc,foundOpPredPerc,killedByOpPerc
NA,NA,-10.0001,0.315,NA,0
NA,NA,-10.0001,0.439,NA,0
NA,NA,-10.0001,0.437,NA,0
NA,NA,-10.0001,0.449,NA,0
NA,NA,-10.0001,0.498,NA,0
NA,NA,-10.0001,0.537,NA,0
NA,NA,-10.0001,0.543,NA,0
NA,NA,-10.0001,0.575,NA,0
NA,NA,-10.0001,0.561,NA,0
NA,NA,-10.0001,0.563,NA,0
NA,NA,-10.0001,0.573,NA,0
NA,NA,-6.99004,0.57,NA,1
NA,NA,-5.67001,0.472759,NA,1
NA,NA,-6.99004,0.605,NA,1
NA,NA,-10.0001,0.573,NA,0
NA,NA,-7.99007,0.597143,NA,1
NA,NA,-10.0001,0.58,NA,0
NA,NA,-10.0001,0.632,NA,0
NA,NA,-10.0001,0.621,NA,0
NA,NA,-10.0001,0.605,NA,0
NA,NA,-10.0001,0.602,NA,0
NA,NA,-10.0001,0.626,NA,0
NA,NA,-10.0001,0.624,NA,0
NA,NA,-10.0001,0.61,NA,0
NA,NA,-10.0001,0.637,NA,0
NA,NA,-8.99011,0.527,NA,0
NA,NA,-10.0001,0.651,NA,0
NA,NA,-10.0001,0.631,NA,0
NA,NA,-10.0001,0.628,NA,0
NA,NA,-10.0001,0.636,NA,0
NA,NA,-4.81,0.612836,NA,1
NA,NA,-10.0001,0.634,NA,0
NA,NA,-8.11007,0.65309,NA,1
NA,NA,-10.0001,0.628,NA,0
NA,NA,-10.0001,0.644,NA,0
NA,NA,-8.71008,0.65544,NA,1
NA,NA,-10.0001,0.651,NA,0
NA,NA,-10.0001,0.653,NA,0
NA,NA,-4.64,0.643836,NA,1
NA,NA,-4.17,0.666667,NA,1
NA,NA,-5.66001,0.689507,NA,1
NA,NA,-10.0001,0.662,NA,0
NA,NA,-8.99013,0.613,NA,0
NA,NA,-3.1,0.691943,NA,1
NA,NA,-10.0001,0.639,NA,0
NA,NA,-4.78,0.664908,NA,1
NA,NA,-7.9801,0.569,NA,0
NA,NA,-8.99011,0.545,NA,0
NA,NA,-7.98013,0.622,NA,0
NA,NA,-3.98,0.675585,NA,1
NA,NA,-7.98013,0.625,NA,0
NA,NA,-9.01009,0.698254,NA,1
NA,NA,-2.77,0.719101,NA,1
NA,NA,-5.99002,0.59401,NA,1
NA,NA,-10.0001,0.678,NA,0
NA,NA,-9.7201,0.696449,NA,1
NA,NA,-10.0001,0.689,NA,0
NA,NA,-4.3,0.688822,NA,1
NA,NA,-10.0001,0.726,NA,0
NA,NA,-4.98,0.739348,NA,1
NA,NA,-4.05,0.702614,NA,1
NA,NA,-5.33,0.609346,NA,1
NA,NA,-8.65008,0.545559,NA,1
NA,NA,-3.17,0.642202,NA,1
NA,NA,-4.66,0.711172,NA,1
NA,NA,-5.36,0.73913,NA,1
NA,NA,-2.99,0.7,NA,1
NA,NA,-5.45001,0.563071,NA,1
NA,NA,-7.08004,0.745484,NA,1
NA,NA,-2.59,0.75,NA,1
NA,NA,-6.35005,0.687598,NA,1
NA,NA,-8.99013,0.733,NA,0
NA,NA,-1.5,0.745098,NA,1
NA,NA,-10.0001,0.766,NA,0
NA,NA,-2.98,0.703518,NA,1
NA,NA,-8.99011,0.568,NA,0
NA,NA,-4.41,0.71345,NA,1
NA,NA,-2.89,0.757895,NA,1
NA,NA,-4.91,0.649087,NA,1
NA,NA,-4.01,0.622829,NA,1
NA,NA,-4.6,0.753463,NA,1
NA,NA,-10.0001,0.779,NA,0
NA,NA,-10.0001,0.774,NA,0
NA,NA,-4.7,0.800539,NA,1
NA,NA,-8.99013,0.73,NA,0
NA,NA,-2.98,0.708543,NA,1
NA,NA,-8.7301,0.60041,NA,1
NA,NA,-1.98,0.707071,NA,1
NA,NA,-9.17009,0.776284,NA,1
NA,NA,-4.28,0.787234,NA,1
NA,NA,-6.01002,0.824701,NA,1
NA,NA,-2.79,0.805556,NA,1
NA,NA,-4.24,0.687793,NA,1
NA,NA,-8.07007,0.591209,NA,1
NA,NA,-5.60001,0.603203,NA,1
NA,NA,-8.99013,0.756,NA,0
NA,NA,-4.58,0.743478,NA,1
NA,NA,-3.61,0.824427,NA,1
NA,NA,-2.52,0.764706,NA,1
NA,NA,-5.67001,0.644991,NA,1
NA,NA,-1.8,0.777778,NA,1
NA,NA,-2.2,0.752066,NA,1
NA,NA,-2.33,0.685106,NA,1
NA,NA,-2.59,0.79375,NA,1
NA,NA,-4.15,0.553957,NA,1
NA,NA,-2.63,0.603774,NA,1
NA,NA,-2.37,0.789855,NA,1
NA,NA,-2.7,0.789474,NA,1
NA,NA,-2.09,0.8,NA,1
NA,NA,-2.16,0.846154,NA,1
NA,NA,-3.21,0.855856,NA,1
NA,NA,-3.07,0.612195,NA,1
NA,NA,-1.74,0.693333,NA,1
NA,NA,-2.48,0.838926,NA,1
NA,NA,-7.98009,0.62,NA,0
NA,NA,-2.1,0.783784,NA,1
NA,NA,-2.99,0.649254,NA,1
NA,NA,-2.07,0.768519,NA,1
NA,NA,-3.69,0.788889,NA,1
NA,NA,-2.79,0.805556,NA,1
NA,NA,-2.91,0.817708,NA,1
NA,NA,-7.18005,0.623611,NA,1
NA,NA,-2.5,0.599206,NA,1
NA,NA,-1.73,0.824324,NA,1
NA,NA,-2.45,0.773973,NA,1
NA,NA,-3.46,0.563218,NA,1
NA,NA,-5.86002,0.576531,NA,1
NA,NA,-2.22,0.772358,NA,1
NA,NA,-1.52,0.773585,NA,1
NA,NA,-1.69,0.672515,NA,1
NA,NA,-2.97,0.591973,NA,1
NA,NA,-1.98,0.808081,NA,1
NA,NA,-3.57,0.617391,NA,1
NA,NA,-1.86,0.793103,NA,1
NA,NA,-3.98,0.799331,NA,1
NA,NA,-2.18,0.694704,NA,1
NA,NA,-2.51,0.809211,NA,1
NA,NA,-1.96,0.814433,NA,1
NA,NA,-4.44,0.599634,NA,1
NA,NA,-3.05,0.76699,NA,1
NA,NA,-6.21002,0.650553,NA,1
NA,NA,-10.0001,0.823,NA,0
NA,NA,-2.82,0.825137,NA,1
NA,NA,-10.0001,0.832,NA,0
NA,NA,-1.72,0.835616,NA,1
NA,NA,-2.81,0.840659,NA,1
NA,NA,-7.29005,0.820635,NA,1
NA,NA,-3.53,0.659155,NA,1
NA,NA,-8.99011,0.562,NA,0
NA,NA,-4.6,0.80303,NA,1
NA,NA,-8.07006,0.6,NA,1
NA,NA,-3.1,0.758294,NA,1
NA,NA,-3.03,0.843137,NA,1
NA,NA,-6.38003,0.844156,NA,1
NA,NA,-8.99011,0.567,NA,0
NA,NA,-10.0001,0.832,NA,0
NA,NA,-4.01,0.689826,NA,1
NA,NA,-7.32005,0.834123,NA,1
NA,NA,-2.07,0.796296,NA,1
NA,NA,-9.80011,0.842225,NA,1
NA,NA,-6.68003,0.595331,NA,1
NA,NA,-3.2,0.612293,NA,1
NA,NA,-3.06,0.806763,NA,1
NA,NA,-2.31,0.863636,NA,1
NA,NA,-5.62001,0.820734,NA,1
NA,NA,-3.64,0.704918,NA,1
NA,NA,-10.0501,0.846578,NA,1
NA,NA,-1.43,0.765517,NA,1
NA,NA,-6.57003,0.860215,NA,1
NA,NA,-5.35,0.67784,NA,1
NA,NA,-4.81,0.811518,NA,1
NA,NA,-10.0001,0.84,NA,0
NA,NA,-5.62001,0.827214,NA,1
NA,NA,-1.98,0.747475,NA,1
NA,NA,-7.98009,0.638,NA,0
NA,NA,-5.68001,0.827292,NA,1
NA,NA,-6.97012,0.692,NA,0
NA,NA,-7.85008,0.810673,NA,1
NA,NA,-5.24,0.568441,NA,1
NA,NA,-7.08004,0.848933,NA,1
NA,NA,-3.36,0.869198,NA,1
NA,NA,-10.0001,0.855,NA,0
NA,NA,-6.97011,0.643,NA,0
NA,NA,-5.21001,0.808795,NA,1
NA,NA,-2.22,0.894309,NA,1
NA,NA,-9.4301,0.854265,NA,1
NA,NA,-8.99013,0.825,NA,0
NA,NA,-8.53008,0.844828,NA,1
NA,NA,-3.82,0.6875,NA,1
NA,NA,-4.1,0.836013,NA,1
NA,NA,-8.05009,0.604626,NA,1
NA,NA,-3.37,0.651917,NA,1
NA,NA,-4.57,0.647059,NA,1
NA,NA,-5.08,0.892421,NA,1
NA,NA,-1.71,0.805556,NA,1
NA,NA,-5.74001,0.850526,NA,1
NA,NA,-7.98011,0.595,NA,0
NA,NA,-5.35,0.876147,NA,1
NA,NA,-5.63001,0.642643,NA,1
NA,NA,-7.98009,0.637,NA,0
NA,NA,-2.25,0.84127,NA,1
NA,NA,-5.15,0.723404,NA,1
NA,NA,-3.79,0.596913,NA,1
NA,NA,-2.6,0.89441,NA,1
NA,NA,-2.99,0.845,NA,1
NA,NA,-4.97999,0.675541,NA,1
NA,NA,-2.86,0.666667,NA,1
NA,NA,-5.59001,0.863043,NA,1
NA,NA,-3.83,0.664935,NA,1
NA,NA,-1.69,0.828571,NA,1
NA,NA,-3.98,0.696607,NA,1
NA,NA,-1.92,0.913979,NA,1
NA,NA,-5.96005,0.6,NA,0
NA,NA,-3.44,0.728324,NA,1
NA,NA,-1.83,0.869048,NA,1
NA,NA,-1.61,0.806452,NA,1
NA,NA,-3.36,0.698225,NA,1
NA,NA,-1.89,0.717277,NA,1
NA,NA,-6.39003,0.601078,NA,1
NA,NA,-4.09999,0.589461,NA,1
NA,NA,-3.99,0.833333,NA,1
NA,NA,-1.96,0.85567,NA,1
NA,NA,-4.95001,0.603,NA,0
NA,NA,-2.26,0.84252,NA,1
NA,NA,-2.57,0.886076,NA,1
NA,NA,-1.68,0.869565,NA,1
NA,NA,-1.68,0.855072,NA,1
NA,NA,-2.86,0.627249,NA,1
NA,NA,-5.96004,0.615,NA,0
NA,NA,-5.99004,0.603985,NA,1
NA,NA,-2.64,0.778196,NA,1
NA,NA,-2.83,0.710472,NA,1
NA,NA,-1.73,0.905405,NA,1
NA,NA,-3.37,0.766962,NA,1
NA,NA,-2.29,0.846154,NA,1
NA,NA,-1.31,0.75188,NA,1
NA,NA,-1.68,0.869565,NA,1
NA,NA,-1.82,0.670175,NA,1
NA,NA,-1.99,0.81,NA,1
