actualOpType,predOpType,rewards,opPredPerc,foundOpPredPerc,killedByOpPerc
0,0,-4.7,0.269542,0.269972,1
0,0,-4.93,0.307107,0.305699,1
0,0,-3.41,0.306122,0.29052,1
1,0,-4.6,0.311688,0.307175,1
0,0,-1.28,0.310345,0.238095,1
1,0,-1.56,0.368421,0.387755,1
0,0,-3.94,0.328814,0.320558,1
0,0,-1.27,0.321429,0.15,1
0,0,-7.98009,0.446,0.44877,0
0,0,-4.9,0.424552,0.43342,1
0,0,-7.93011,0.416295,0.425459,1
1,0,-2.21,0.434426,0.45614,1
2,0,-2.82,0.440141,0.44403,1
0,0,-8.99011,0.459,0.458333,0
0,0,-6.14009,0.540894,0.543113,0
1,0,-0.88,0.533333,0.540541,1
2,0,-1.52,0.283019,0.222222,1
0,0,-1.35,0.5,0.5,1
0,0,-1.25,0.346154,0.333333,1
1,0,-1.34,0.628571,0.592593,1
0,0,-2.07,0.323529,0.302469,0
1,0,-4.66,0.659401,0.660167,1
0,0,-1.32,0.30303,0.2,1
1,0,-3.61,0.671756,0.669291,1
2,0,-4.44,0.430493,0.423256,1
0,0,-2.75,0.329545,0.303571,1
1,0,-2.85,0.709677,0.713483,1
0,1,-5.49001,0.682396,0.680374,1
0,0,-2.67,0.696429,0.7,1
0,0,-2.5,0.674603,0.677966,1
0,0,-5.04,0.312253,0.302041,1
0,1,-1.89,0.733333,0.719512,1
1,1,-3.38,0.328798,0.311751,1
2,1,-2.25,0.373016,0.347458,1
0,0,-7.98013,0.426,0.420082,0
0,1,-1.55,0.696429,0.6875,1
0,0,-6.02002,0.407285,0.401361,1
0,0,-5.44001,0.538462,0.535849,1
1,1,-3.88001,0.691751,0.689655,0
0,1,-1.65,0.560606,0.603448,1
0,0,-3.72,0.428571,0.422642,1
0,0,-2.51,0.679842,0.683544,1
1,0,-1.19,0.727273,0.733333,1
0,0,-1.41,0.631148,0.618182,1
0,0,-6.81006,0.525622,0.524738,1
1,0,-4.5,0.533186,0.53211,1
0,1,-0.679997,0.644205,0.639769,0
1,1,-1.26,0.62963,0.684211,1
0,0,-2.57,0.664557,0.666667,1
0,1,-3.46,0.732759,0.731928,1
1,1,-2.54,0.664273,0.662289,0
2,1,0.660001,0.700422,0.699531,0
0,1,-0.87,0.516854,0.493151,1
0,1,-0.449997,0.663793,0.651235,0
1,0,-1.6,0.688525,0.716981,1
2,1,-5.51001,0.785398,0.783784,1
0,0,-2.53,0.656475,0.654135,0
0,1,-1.82,0.638554,0.64,1
1,1,-1.51,0.730769,0.75,1
0,1,1.3,0.757225,0.765101,0
1,0,-2.88,0.724138,0.733577,1
0,0,-1.58,0.6375,0.638889,1
1,0,-1.36,0.673913,0.663934,1
2,0,-2.83999,0.783646,0.78508,0
0,0,-0.6,0.580645,0.565217,1
0,1,-1.3,0.774194,0.782609,1
0,0,-0.969999,0.775,0.778409,1
1,1,-1.04,0.716981,0.722222,1
0,0,-1.3,0.709677,0.73913,1
1,0,-1.26,0.777778,0.789474,1
0,1,-1.1,0.758929,0.78125,1
1,0,-1.38,0.769231,0.774194,1
2,0,-1.47,0.791667,0.775,1
0,1,-0.73,0.52,0.491525,1
1,0,-1.3,0.774194,0.73913,1
0,1,0.620001,0.726141,0.718894,0
1,0,0.440001,0.756757,0.765957,0
0,1,-0.94,0.645833,0.6375,1
1,0,-2.17,0.694915,0.690909,1
2,0,-3.9,0.776632,0.780919,1
0,1,-2.87,0.781915,0.783333,1
0,0,-0.629997,0.713115,0.707602,0
0,0,-1.86,0.609195,0.594937,1
1,0,-2.91,0.723549,0.725632,1
0,0,-4.72006,0.646452,0.644474,0
1,0,-1.78,0.594444,0.591463,1
2,1,-5.26,0.704918,0.706444,1
0,0,-1.32,0.716418,0.728814,1
1,0,-1.42,0.651163,0.657143,1
2,1,-1.85,0.77907,0.794872,1
0,1,-2.74,0.714286,0.712575,1
1,1,-0.219997,0.738462,0.740864,0
0,1,-0.78,0.6125,0.59375,1
1,0,-1.46,0.756757,0.765152,1
2,0,-1.48,0.632653,0.634146,1
0,0,-1.89,0.711111,0.707317,1
0,0,-1.08,0.745455,0.734043,1
0,1,-1.71,0.777778,0.78125,1
1,1,-5.5501,0.7331,0.733813,0
2,0,-2.75,0.700361,0.697318,1
0,1,-1.32,0.74023,0.744526,0
0,0,-1.45,0.76087,0.763158,1
0,0,-1.73,0.743243,0.727273,1
1,1,-8.99013,0.773,0.773374,0
2,0,-1.88,0.715789,0.712644,1
0,0,-3.58,0.772222,0.773256,1
1,0,-2.69,0.774908,0.776471,1
0,1,-6.10002,0.756536,0.758389,1
1,0,-4.11,0.733463,0.734694,1
