actualOpType,predOpType,rewards,opPredPerc,foundOpPredPerc,killedByOpPerc
0,0,-10.0001,0.281,0.283266,0
0,0,-6.21012,0.313853,0.312222,0
1,0,-5.60001,0.327402,0.32967,1
2,0,-0.99,0.346535,0.294118,1
0,0,-8.99013,0.354,0.359756,0
1,0,-7.98009,0.478,0.479508,0
0,0,-8.99013,0.47,0.472561,0
1,0,-8.99011,0.539,0.54065,0
0,0,-7.98011,0.588,0.588115,0
1,0,-5.54001,0.604317,0.609259,1
0,0,-8.99013,0.69,0.688008,0
1,0,-8.99013,0.737,0.738821,0
2,0,-8.99013,0.75,0.751016,0
0,0,-8.86008,0.76464,0.767202,1
1,0,-2.69,0.587413,0.578467,0
0,0,-5.27001,0.773157,0.775828,1
1,0,-3.26,0.715618,0.716049,1
0,0,-8.99011,0.769,0.771341,0
1,0,-1.87,0.784091,0.8,1
2,0,-1.81,0.768293,0.783784,1
0,0,-10.0001,0.311,0.30746,0
1,0,-6.48003,0.783242,0.785582,1
0,0,-7.98011,0.768,0.768443,0
1,0,-3.57,0.779944,0.778426,1
0,0,-7.98009,0.469,0.463115,0
1,0,-4.69,0.786487,0.787293,1
0,0,-7.98013,0.628,0.625,0
1,0,-8.99013,0.78,0.78252,0
0,0,-2,0.767327,0.768817,1
1,0,-2.97,0.787879,0.789474,1
0,0,-1.71,0.780347,0.78344,1
1,0,-2.63,0.408537,0.391026,1
2,1,-2.52,0.385827,0.361345,1
0,0,-7.98009,0.642,0.641393,0
1,0,-9.16009,0.771242,0.773836,1
0,0,-7.98011,0.743,0.743852,0
1,0,-1.86,0.793103,0.78481,1
2,1,-7.98013,0.756,0.757172,0
0,0,-3.84,0.452632,0.444043,1
1,0,-3.82,0.780919,0.785455,1
0,0,-2.09,0.738281,0.737705,0
0,0,-1.56,0.77193,0.77551,1
0,1,-2.32,0.596262,0.58317,0
0,0,-2.81,0.777385,0.782772,1
0,0,-2.59,0.4875,0.473684,1
1,0,-3.2,0.727127,0.729549,0
2,1,-1.53,0.777778,0.782609,1
0,0,-2.7,0.783626,0.785276,1
1,0,-2.75,0.789773,0.785714,1
0,0,-3.08,0.576105,0.570698,0
1,1,-6.55006,0.782344,0.784711,1
2,1,-2.48,0.778524,0.780142,1
0,0,-1.44,0.755556,0.783784,1
0,0,-2.95,0.794314,0.796167,0
1,1,-3.54,0.586433,0.572748,1
2,1,-4.77,0.785714,0.783784,1
