actualOpType,predOpType,rewards,opPredPerc,foundOpPredPerc,killedByOpPerc
0,0,-8.99013,0.343,0.336735,0
1,0,-10.0001,0.369,0.372727,0
0,0,-10.0001,0.444,0.442424,0
0,0,-10.0001,0.499,0.49798,0
0,0,-7.98013,0.607,0.604124,0
0,0,-10.0001,0.665,0.664646,0
1,0,-7.98011,0.689,0.689691,0
2,0,-7.98009,0.685,0.683505,0
0,0,-10.0001,0.705,0.707071,0
0,0,-8.99013,0.69,0.690816,0
1,0,-10.0001,0.771,0.770707,0
2,0,-8.99013,0.777,0.777551,0
0,0,-10.0001,0.782,0.782828,0
1,0,-10.0001,0.785,0.785859,0
2,0,-7.98013,0.793,0.792783,0
0,0,-4.96,0.7249,0.730126,1
0,0,-8.99012,0.714,0.714286,0
1,0,-10.0001,0.784,0.785859,0
0,0,-8.20009,0.778589,0.779302,1
0,0,-10.0001,0.784,0.784849,0
1,0,-8.99013,0.713,0.713265,0
0,0,-7.98013,0.772,0.773196,0
0,0,-8.99013,0.757,0.758163,0
0,0,-6.02002,0.7833,0.787018,1
1,0,-7.98006,0.73125,0.732051,1
2,0,-10.0001,0.784,0.785859,0
0,0,-8.99013,0.757,0.759184,0
1,0,-4.33003,0.816576,0.820113,0
0,0,-6.91006,0.773449,0.774146,1
1,0,-8.99013,0.781,0.781633,0
0,0,-8.99011,0.774,0.776531,0
0,0,-8.99013,0.781,0.783673,0
1,0,-3.65,0.781955,0.78125,1
0,0,-8.99013,0.778,0.779592,0
0,0,-10.0001,0.786,0.785859,0
1,0,-8.99013,0.776,0.776531,0
0,0,-6.97004,0.784281,0.785714,1
1,0,-8.99013,0.783,0.783673,0
2,0,-1.94,0.765306,0.772727,1
0,0,-8.99013,0.783,0.782653,0
1,0,-8.99013,0.782,0.785714,0
0,0,-2.68,0.774074,0.776,1
0,0,-10.0001,0.785,0.785859,0
1,0,-3.96,0.784512,0.787456,1
0,0,-3.42,0.781893,0.785408,1
0,0,-6.81004,0.786942,0.786713,1
1,0,-5.87004,0.782683,0.783831,1
0,0,-7.23005,0.785256,0.786645,1
1,0,-10.0001,0.785,0.785859,0
2,0,-8.19009,0.780755,0.781523,1
0,0,-2.02,0.796117,0.795699,1
1,0,-7.12004,0.876074,0.878981,1
0,0,-5.32,0.796767,0.799054,1
1,0,-10.0001,0.786,0.785859,0
0,0,-10.0001,0.785,0.785859,0
1,0,-10.0001,0.785,0.784849,0
0,0,-2.65,0.783133,0.788462,1
1,0,-3.76,0.835073,0.839644,1
0,0,-4.7,0.807203,0.811947,1
0,0,-7.98011,0.879,0.881443,0
1,0,-8.99013,0.789,0.791837,0
0,0,-8.14007,0.801471,0.802764,1
0,0,-3.85,0.786713,0.789855,1
1,0,-10.0001,0.785,0.785859,0
0,0,-8.99013,0.782,0.783673,0
0,0,-8.48008,0.786382,0.786198,1
1,0,-6.19005,0.782609,0.783694,1
0,0,-9.70013,0.826132,0.828781,1
1,0,-8.99013,0.868,0.869388,0
0,0,-8.99011,0.828,0.829592,0
1,0,-7.19005,0.864516,0.867213,1
0,0,-8.99013,0.922,0.922449,0
1,0,-10.0001,0.921,0.923232,0
0,0,-10.0001,0.927,0.928283,0
1,0,-10.5801,0.92805,0.929399,1
0,0,-6.75004,0.927083,0.929329,1
0,0,-3.12,0.903614,0.911688,1
0,0,-8.99013,0.878,0.881633,0
0,0,-6.35003,0.923507,0.925856,1
0,0,-8.99013,0.917,0.918367,0
1,0,-8.99013,0.91,0.911224,0
0,0,-8.79011,0.925085,0.929152,1
0,0,-6.62003,0.873494,0.878882,1
0,0,-8.99013,0.931,0.934694,0
1,0,-8.99013,0.941,0.944898,0
0,0,-7.98011,0.94,0.942268,0
0,0,-10.0001,0.929,0.931313,0
1,0,-2.82,0.928962,0.930636,1
2,0,-8.99013,0.89,0.893878,0
0,0,-8.99013,0.922,0.92551,0
0,0,-6.60003,0.987522,0.990926,1
0,0,-8.67008,1,1,1
0,0,-9.65013,0.979317,0.982049,1
0,0,-3.6,0.90884,0.909357,1
0,0,-9.4001,0.997622,0.998797,1
1,0,-8.99013,0.98,0.981633,0
2,0,-5.43001,0.997748,1,1
0,0,-3.98,0.94012,0.953291,1
1,0,-6.30003,0.867089,0.869281,1
0,0,-5.80007,0.93658,0.939039,0
1,0,-6.73005,0.896296,0.899237,1
2,0,-8.80011,0.954649,0.958237,1
0,0,-5.12,0.945525,0.951417,1
1,0,-3.57,1,1,1
0,0,-6.09002,0.998039,1,1
1,0,-7.98013,0.948,0.953608,0
0,0,-10.0001,0.98,0.982828,0
0,0,-6.08002,0.998035,1,1
0,0,-5.86011,0.956131,0.962747,0
1,0,-1.8,0.802469,0.816901,1
0,0,-6.18002,0.973025,0.976424,1
0,0,-4.95999,0.933222,0.938489,1
1,0,-0.959997,0.907268,0.918699,0
0,0,-7.51005,0.87251,0.875853,1
1,0,-4.93999,0.924623,0.932981,1
0,0,-2.52,0.830065,0.832168,1
1,0,-4.61,0.882979,0.889513,1
0,0,-8.99013,0.95,0.953061,0
1,0,-6.97005,0.92375,0.92987,1
0,0,-6.03004,0.912397,0.916239,1
0,0,-2.36,0.946197,0.952849,0
1,0,-2.55,0.833333,0.842466,1
0,0,-1.35,0.861111,0.884615,1
0,0,-3.69,0.886792,0.894587,1
0,0,-7.98011,0.926,0.928866,0
0,0,-6.44003,0.919266,0.923364,1
0,0,-4.79,0.939709,0.943601,1
1,0,-5.88007,0.959596,0.96748,0
2,0,-5.61003,0.907638,0.915285,1
0,0,-2.46,0.95082,0.965318,0
1,0,-2.85999,0.911715,0.923077,0
0,0,-7.98013,0.937,0.946392,0
0,0,-2.23,0.814516,0.824561,1
1,0,-4.36,0.922849,0.929664,1
0,0,-7.98009,0.946,0.953608,0
1,0,-2.41,0.902574,0.90856,0
0,0,-7.99009,0.872506,0.872706,1
1,0,-7.98013,0.904,0.908247,0
0,0,-4.56,0.980392,0.982709,1
1,0,-4.54,0.971491,0.974771,1
0,0,-2.3,0.992366,1,1
1,0,-3.06,0.995169,1,1
0,0,-4.42,0.952294,0.961165,1
1,0,-4.82,0.926893,0.927614,1
0,0,-3.1,0.921697,0.929674,0
1,0,-5.46005,0.963486,0.968254,0
2,0,-3.98006,0.898716,0.907601,0
0,0,-4.52003,0.933775,0.937931,0
0,0,-3.25,0.840979,0.850163,1
0,0,-2.62,0.931818,0.942623,1
1,0,-3.89,0.996552,1,1
0,0,-6.06002,0.957687,0.966127,1
1,0,-3.44002,0.896445,0.905997,0
0,0,-2.98,0.856667,0.864286,1
0,0,-2.78,0.939286,0.942308,1
0,0,-5.08,0.913725,0.916327,1
1,0,-2.28,0.951036,0.966068,0
0,0,-0.509998,0.926554,0.935185,0
1,0,-9.33012,0.940107,0.942077,1
0,0,-5.61001,0.947289,0.954259,1
0,0,-3.42,0.840116,0.848765,1
1,0,-2.04,0.942857,0.957895,1
0,0,-5.18,0.997613,1,1
0,0,-3.2,0.995475,1,1
1,0,-4.34,0.921788,0.932939,1
2,0,-2.06,0.841346,0.851064,1
0,0,-8.99011,0.885,0.887755,0
1,0,-8.99011,0.902,0.903061,0
0,0,-1.42,0.976744,1,1
1,0,-3.96,0.884422,0.886243,1
2,0,-9.15009,0.876772,0.877369,1
0,0,-6.91004,0.998311,1,1
1,0,-1.78,0.987342,1,1
0,0,-5.07,0.88998,0.893661,1
1,0,-9.90013,0.988911,0.990741,1
0,0,-4.17,0.937948,0.944862,1
1,0,-1.46,0.917595,0.930788,0
0,0,-6.50003,0.938911,0.948824,1
0,0,-4.81004,0.910714,0.916446,0
0,0,-1.69,0.785714,0.8,1
1,0,-6.56004,0.881423,0.890261,1
2,0,0.140002,0.885813,0.895753,0
0,0,-5.79001,0.909091,0.920245,1
0,0,-3.39,0.845833,0.852174,1
0,0,-2,0.851485,0.857143,1
1,0,-1.89,0.890244,0.896104,0
2,0,-1.36,0.940775,0.94621,0
0,0,-5.83002,0.859829,0.861947,1
0,0,-4.03,0.996711,1,1
0,0,-3.08,0.9509,0.960413,0
1,0,-2.52,0.84252,0.850427,1
2,0,-1.38,0.846154,0.862069,1
0,0,-3.1,0.910412,0.926893,1
1,0,-2.49,0.918478,0.91954,0
2,0,-6.83008,0.940162,0.943515,0
0,0,-3.81,0.840426,0.845588,1
1,0,-2.52,0.862745,0.867133,1
0,0,-7.98011,0.927,0.93299,0
1,0,-5.90002,0.888889,0.892911,1
2,0,-7.35007,0.919946,0.924686,1
0,0,-8.95009,0.998744,1,1
0,0,-1.63,0.909871,0.917431,0
1,0,-0.669997,0.878378,0.885294,0
2,0,-5.22,0.887405,0.890873,1
0,0,-4.92005,0.963522,0.972549,0
1,0,-3.4,0.846473,0.852814,1
0,0,-1.36,0.864865,0.851852,1
1,0,-2.6,0.908397,0.921488,1
2,0,-0.219998,0.889231,0.905085,0
0,0,-3.56,0.849162,0.85503,1
1,0,-1.18,0.947368,1,1
0,0,-5.80002,0.884334,0.891271,1
1,0,-3.83,0.854545,0.854795,1
2,0,-2.88,1,1,1
0,0,0.840001,0.917808,0.936508,0
0,0,-4.90006,0.889029,0.892529,0
0,0,-3.54,0.862745,0.861224,1
1,0,-2.69,0.948339,0.956175,1
0,0,-7.98013,0.927,0.93299,0
1,0,-2.41,0.843621,0.852018,1
2,0,0.030002,0.906667,0.922222,0
0,0,-8.44007,0.963758,0.965986,1
0,0,-1.46,0.918919,0.929688,1
1,0,-1.4,0.97561,1,1
0,0,-2.84,0.994595,1,1
1,0,-4.24,0.978873,0.982759,1
2,0,-1.54,0.961538,0.970588,1
0,0,-3.48,0.920177,0.933492,1
1,0,-4.93,0.857383,0.862191,1
0,0,-2.51,0.848684,0.852113,1
1,0,-1.97,0.959184,0.988636,1
2,0,-8.05009,0.914097,0.920273,1
0,0,-5.32006,0.938922,0.945342,0
1,0,-1.74,0.826667,0.815385,1
2,0,-2.34,0.964618,0.974359,0
0,0,-2.86,0.855688,0.862254,0
1,0,-4.17,0.915094,0.922078,1
2,0,0.0400017,0.879599,0.895911,0
0,0,-1.42,0.837209,0.848485,1
0,0,-6.93009,0.923367,0.932115,1
0,0,-1.51,0.866142,0.879464,1
1,0,-0.97,0.89899,0.898734,1
2,0,-3.76,0.906054,0.917595,1
