actualOpType,predOpType,rewards,opPredPerc,foundOpPredPerc,killedByOpPerc
0,0,-1.33,0.214815,0.243478,1
1,0,-1.44,0.222222,0.2,1
0,0,-1.81,0.202186,0.208589,1
0,0,-1.94,0.221053,0.211765,1
1,0,-2.06,0.293269,0.276596,1
0,0,-2.04,0.281553,0.252688,1
0,0,-1.9,0.318681,0.345679,1
1,0,-1.74,0.373333,0.369231,1
0,0,-2.57,0.277992,0.263598,1
1,0,-1.83,0.345238,0.351351,1
0,0,-0.969999,0.315,0.305882,1
0,0,-1.97,0.311558,0.307263,1
0,0,-2.24,0.352,0.365217,1
1,0,-1.8,0.358025,0.366197,1
0,0,-1.88,0.426966,0.43038,1
0,0,-1.77,0.318436,0.295597,1
1,0,-1.51,0.398693,0.406015,1
2,0,-1.65,0.341317,0.346939,1
0,0,-4.63,0.365591,0.370787,1
1,0,-1.51,0.403846,0.428571,1
0,0,-2.94,0.487179,0.486486,1
0,0,-2.35,0.544118,0.539683,1
0,0,-0.75,0.480519,0.473684,1
0,0,-0.749997,0.4,0.424242,1
1,0,-3.07,0.485437,0.49481,1
0,0,-1.95,0.635417,0.616279,1
1,0,-2.76,0.442446,0.430233,1
0,0,-1.64,0.492308,0.509091,1
1,0,-1.8,0.592593,0.577465,1
0,0,-3.05,0.446078,0.436508,1
1,0,-1.62,0.666667,0.660377,1
0,0,-1.73,0.554054,0.53125,1
0,0,-1.39,0.503546,0.512397,1
0,0,-1.36,0.675676,0.62963,1
0,0,-1.58,0.711864,0.734694,1
1,0,-1.95,0.57868,0.587571,1
0,0,-1.6,0.655738,0.666667,1
1,0,-1.42,0.627907,0.666667,1
2,0,-1.14,0.551724,0.552083,1
3,0,-1.85,0.697674,0.710526,1
4,0,-1.58,0.677966,0.673469,1
0,0,-1.4,0.577465,0.557377,1
1,0,-1.66,0.671642,0.631579,1
0,0,-1.82,0.698795,0.69863,1
0,0,-2.61,0.703704,0.717105,1
1,0,-1.2,0.515695,0.497409,1
0,0,-2.24,0.648,0.669565,1
0,0,-1.75,0.657895,0.681818,1
0,0,-1.49,0.72,0.75,1
1,0,-1.73,0.583333,0.605691,1
2,0,-1.98,0.676768,0.662921,1
0,0,-1.78,0.734177,0.724638,1
0,0,-1.42,0.715278,0.709677,1
0,0,-1.68,0.597786,0.589212,1
1,0,-2.6,0.59542,0.590909,1
0,0,-3.06,0.621027,0.630607,1
0,0,-1.59,0.633333,0.64,1
0,0,-5.08,0.603922,0.606122,1
1,0,-1.75,0.638418,0.636943,1
0,0,-1.41,0.643357,0.642276,1
0,0,-1.48,0.673469,0.666667,1
0,0,-1.11,0.619469,0.655914,1
1,0,-2.03,0.619512,0.627027,1
0,0,-1.14,0.655172,0.666667,1
0,0,-2.11,0.629108,0.642487,1
0,0,-1.9,0.615385,0.617284,1
1,0,-1.64,0.661538,0.654545,1
0,0,-1.56,0.64557,0.652174,1
0,0,-2.67,0.660714,0.658228,1
0,0,-2.91,0.627986,0.648352,1
0,0,-1.88,0.696629,0.696203,1
1,0,-3.08,0.712919,0.723618,1
2,0,-1.71,0.635838,0.627451,1
0,0,-2.06,0.654206,0.659794,1
0,0,-1.32,0.634328,0.657895,1
0,0,-1.49,0.64,0.65,1
0,0,-1.8,0.62963,0.633803,1
1,0,-0.999999,0.62069,0.618497,1
2,0,-1.38,0.615385,0.62069,1
0,0,-1.27,0.643411,0.669725,1
0,0,-1.38,0.717949,0.724138,1
0,0,-1.63,0.609375,0.62963,1
1,0,-1.82,0.650602,0.643836,1
0,0,-1.64,0.661538,0.654545,1
1,0,-1,0.647059,0.658537,1
2,0,-0.949999,0.590909,0.595238,1
0,0,-1.98,0.66,0.661111,1
1,0,-2.22,0.642857,0.642157,1
0,0,-1.34,0.676471,0.663793,1
1,0,-1.65,0.636364,0.642857,1
2,0,-1.52,0.641509,0.627907,1
0,0,-1.78,0.633333,0.6375,1
0,0,-1.52,0.679245,0.674419,1
1,0,-1.7,0.633803,0.639344,1
0,0,-1.84,0.647059,0.64,1
1,0,-1.87,0.627586,0.611538,1
0,0,-2.15,0.619497,0.621528,1
1,0,-2.26,0.645669,0.641026,1
0,0,-1.29,0.625,0.648515,1
0,0,-1.72,0.671233,0.666667,1
1,0,-3.93,0.643038,0.648,1
0,0,-2.81,0.648438,0.658192,1
1,0,-1.93,0.628378,0.62782,1
0,0,-1.22,0.671111,0.676923,1
1,0,-1.88,0.649087,0.650113,1
0,0,-2.15,0.689655,0.688679,1
1,0,-2.22,0.634146,0.646018,1
0,0,-2.08,0.651376,0.636364,1
0,0,-1.68,0.641176,0.646667,1
0,0,-2.3,0.659483,0.65566,1
1,0,-2.71,0.677656,0.679842,1
0,0,-1.94,0.688776,0.698864,1
0,0,-0.909999,0.649485,0.652439,1
1,0,-1.98,0.646766,0.640884,1
0,0,-1.93,0.702128,0.714286,1
0,0,-0.96,0.642857,0.628205,1
0,0,-2.96,0.671141,0.672662,1
1,0,-1.77,0.717949,0.735294,1
0,0,-1.56,0.701754,0.723404,1
0,0,-2.34,0.643917,0.648208,1
1,0,-2.32,0.676692,0.674797,1
0,0,-1.66,0.731343,0.719298,1
0,0,-1.96,0.670103,0.666667,1
0,0,-2.5,0.637394,0.643963,1
1,0,-0.86,0.704545,0.705882,1
2,0,-1.26,0.676856,0.678392,1
0,0,-2.17,0.720339,0.722222,1
0,0,-1.72,0.689655,0.707792,1
1,0,-1.48,0.714286,0.717949,1
0,0,-2.11,0.66879,0.669014,1
0,0,-1.67,0.698225,0.704698,1
0,0,-1.64,0.707692,0.709091,1
0,0,-2.86,0.701389,0.69403,1
0,0,-2.55,0.688716,0.687764,1
1,0,-1.54,0.763636,0.755556,1
0,0,-1.7,0.663004,0.654321,1
1,0,-1.42,0.767442,0.787879,1
2,0,-1.36,0.695652,0.70339,1
0,0,-1.53,0.696774,0.688889,1
1,0,-1.89,0.722222,0.725,1
0,0,-1.28,0.689655,0.736842,1
1,0,-2.14,0.713043,0.714286,1
0,0,-1.53,0.722222,0.727273,1
1,0,-2.83,0.696891,0.69382,1
0,0,-1.4,0.780488,0.806452,1
0,0,-2.18,0.7,0.695,1
0,0,-1.82,0.771084,0.780822,1
1,0,-2.76,0.683377,0.681948,1
0,0,-1.67,0.764706,0.775862,1
0,0,-1.64,0.686747,0.684932,1
0,0,-1.44,0.777778,0.771429,1
0,0,-2.2,0.727273,0.738739,1
1,0,-3.52,0.680791,0.685629,1
2,0,-2.43,0.689796,0.697778,1
