actualOpType,predOpType,rewards,opPredPerc,foundOpPredPerc,killedByOpPerc
0,0,-7.98013,0.306,0.31134,0
1,0,-6.55009,0.374739,0.380388,0
2,0,-1.48,0.367347,0.358974,1
0,0,-1.24,0.421546,0.413098,0
1,0,-2.45,0.376712,0.367647,1
2,0,-1.36,0.384058,0.347458,1
0,0,-7.9901,0.457871,0.458716,1
0,0,-5.73001,0.42616,0.426724,1
1,0,-1.7,0.43662,0.42623,1
2,0,-1.66,0.522388,0.530752,0
0,0,-6.25002,0.484848,0.481054,1
0,0,-10.0001,0.659,0.659596,0
1,0,-1.48,0.693878,0.692308,1
0,0,-2.84,0.657343,0.665414,1
1,0,-3.45,0.625,0.626794,1
2,0,-3.2,0.606335,0.606635,1
0,0,-3.77,0.690647,0.690298,1
0,0,-3.12,0.699531,0.694581,1
0,0,-3.84,0.712281,0.712727,1
1,0,-4.2,0.674952,0.677485,1
2,0,-6.04002,0.694484,0.695716,1
0,0,-2.34,0.644444,0.656,1
1,0,-9.3401,0.717365,0.715151,1
0,0,-10.6101,0.726611,0.726891,1
0,0,-4.72006,0.741935,0.739597,0
0,0,-3.1,0.693312,0.687822,0
1,0,-7.98011,0.744,0.74433,0
0,0,-2.27,0.695312,0.711864,1
1,0,-7.98011,0.715,0.716495,0
2,0,-1.76,0.80167,0.806236,0
0,0,-5.97004,0.742857,0.743284,1
0,0,-3.67,0.779851,0.77907,1
0,0,-4.69,0.781081,0.783333,1
0,0,-2,0.817097,0.82241,0
0,0,-7.98013,0.763,0.763918,0
1,0,-3.44003,0.727975,0.729335,0
2,0,-4.14,0.764423,0.765152,1
0,0,-4.95,0.899666,0.90493,1
1,0,-7.4601,0.80212,0.80464,1
2,0,-10.0001,0.784,0.784849,0
0,0,-5.68001,0.784648,0.786492,1
0,0,-8.83013,0.756592,0.757322,1
0,0,-3.11,0.744409,0.74744,1
0,0,-4.58005,0.805519,0.808482,0
1,0,-4.6,0.83659,0.842402,1
2,0,-3.26,0.828299,0.831386,0
0,0,-1.18,0.766667,0.78,1
1,0,-4.71,0.767442,0.770419,1
2,0,-6.37012,0.796808,0.797802,0
0,0,-6.80008,0.871821,0.878279,0
1,0,-8.82011,0.784772,0.78534,1
2,0,-1.8,0.777778,0.788732,1
0,0,-1.92,0.824242,0.832258,0
0,0,1.69,0.80597,0.807692,0
1,0,1.51,0.835526,0.844262,0
2,0,-0.439999,0.802721,0.820513,1
0,0,0.280001,0.814545,0.820408,0
