actualOpType,predOpType,rewards,opPredPerc,foundOpPredPerc,killedByOpPerc
0,0,-10.0001,0.279,0.278788,0
0,0,-1.55,0.303571,0.26087,1
0,0,-10.0001,0.374,0.372727,0
0,0,-10.0001,0.418,0.419192,0
0,0,-8.99013,0.398,0.406122,0
1,0,-10.0001,0.456,0.455556,0
0,0,-10.0001,0.615,0.616162,0
0,0,-8.99013,0.631,0.631633,0
0,0,-8.99013,0.66,0.662245,0
1,0,-10.0001,0.71,0.711111,0
0,0,-10.0001,0.714,0.713131,0
1,0,-8.99013,0.703,0.703061,0
0,0,-8.99011,0.69,0.689796,0
0,0,-3.38,0.757322,0.764192,1
0,0,-1.74,0.773333,0.769231,1
1,0,-8.99013,0.764,0.764286,0
0,0,-10.0001,0.783,0.782828,0
1,0,-8.99013,0.779,0.781633,0
0,0,-10.0001,0.785,0.785859,0
0,0,-5.86002,0.666667,0.665493,1
0,0,-8.99011,0.719,0.720408,0
1,0,-10.0001,0.787,0.785859,0
0,0,-8.99013,0.766,0.766327,0
0,0,-9.08009,0.749451,0.751685,1
1,0,-10.0001,0.784,0.785859,0
0,0,-8.99011,0.753,0.753061,0
0,0,-8.99011,0.773,0.773469,0
1,0,-2.85,0.784946,0.789773,1
0,0,-10.0001,0.784,0.785859,0
1,0,-10.0001,0.785,0.784849,0
0,0,-10.0001,0.785,0.784849,0
0,0,-10.0001,0.785,0.785859,0
1,0,-10.0001,0.785,0.785859,0
0,0,-5.99002,0.784,0.785714,1
1,0,-3.98,0.782609,0.782007,1
0,0,-8.99013,0.775,0.777551,0
0,0,-5.24,0.783529,0.785542,1
1,0,-3.35,0.783898,0.787611,1
0,0,-8.38007,0.775,0.778049,1
1,0,-10.0001,0.786,0.786869,0
0,0,-8.99013,0.776,0.777551,0
0,0,-5.95002,0.784274,0.786008,1
0,0,-2.05,0.792453,0.78125,1
0,0,-4.67,0.785326,0.784916,1
0,0,-2.15,0.784483,0.783019,1
0,0,-2.5,0.781457,0.787234,1
0,0,-4.85,0.778234,0.779443,1
0,0,-4.02,0.777228,0.783854,1
0,0,-8.99011,0.773,0.772449,0
1,0,-7.49008,0.806338,0.810219,1
0,0,-1.57,0.844828,0.854167,1
0,0,-10.0001,0.787,0.786869,0
0,0,-5.61001,0.77087,0.771639,1
1,0,-10.0001,0.786,0.784849,0
0,0,-8.99011,0.774,0.77449,0
0,0,-4.48,0.809437,0.81382,1
1,0,-7.98011,0.872,0.875258,0
0,0,-10.0001,0.789,0.789899,0
0,0,-2.31,0.776824,0.774648,1
0,0,-8.99011,0.77,0.770408,0
0,0,-8.99013,0.785,0.783673,0
0,0,-10.0001,0.785,0.785859,0
0,0,-8.99011,0.771,0.770408,0
1,0,-4.08004,0.80872,0.81351,0
