actualOpType,predOpType,rewards,opPredPerc,foundOpPredPerc,killedByOpPerc
0,0,-6.49003,0.30722,0.310618,1
1,0,-8.99013,0.322,0.32551,0
0,0,-9.21012,0.35753,0.352159,1
1,0,-3.66,0.385768,0.389105,1
0,0,-2.13,0.394737,0.403846,1
1,0,-2.87,0.404255,0.410112,1
0,0,-2.51,0.401316,0.429577,1
0,0,-4.89,0.368635,0.384289,1
0,0,-8.99011,0.45,0.453061,0
0,0,-7.98011,0.468,0.462887,0
0,0,-8.99011,0.531,0.532653,0
1,1,-10.0001,0.612,0.614141,0
0,0,-7.30005,0.632514,0.633427,1
1,0,-1.27,0.5,0.5,1
0,0,-8.99011,0.655,0.655102,0
1,0,-8.92011,0.699497,0.697409,1
2,1,-3.88,0.682051,0.686486,1
0,0,-6.30003,0.700949,0.70098,1
1,0,-3.52002,0.729771,0.7264,0
0,0,-8.99011,0.744,0.747959,0
0,0,-5.77001,0.765112,0.769231,1
1,0,-10.4801,0.781876,0.782748,1
0,0,-1.55,0.785714,0.782609,1
0,0,-8.99013,0.781,0.781633,0
1,0,-7.98009,0.782,0.781443,0
0,0,-1.32,0.606061,0.695652,1
1,0,-5.45001,0.805556,0.804207,1
2,0,-3.17,0.768025,0.77592,1
0,0,-5.69009,0.817661,0.820665,0
1,0,-7.98011,0.844,0.846392,0
0,0,-1.69,0.757143,0.766667,1
1,0,-8.62011,0.839378,0.840642,1
0,0,-7.88009,0.778481,0.780519,1
1,0,-7.98009,0.904,0.908247,0
2,0,-7.98011,0.832,0.834021,0
0,0,-1.86,0.816609,0.818533,1
1,0,-7.50008,0.776596,0.780055,1
0,0,-6.86005,0.712294,0.70751,1
1,0,-2.43,0.771429,0.773333,1
0,0,-7.97006,0.7851,0.786337,1
0,0,-7.98013,0.807,0.808247,0
0,0,-3.35,0.771513,0.776025,1
1,0,-10.0001,0.786,0.785859,0
0,0,-2.96999,0.826667,0.829825,0
1,0,-2.34,0.775424,0.777778,1
2,0,-8.99011,0.772,0.771429,0
0,0,-4.97,0.788333,0.791228,1
0,0,-5.11,0.794788,0.792808,1
1,0,-5.04,0.810544,0.812825,1
2,0,-7.02007,0.78882,0.787097,1
0,0,-4.19002,0.897507,0.906069,0
1,0,-1.23,0.861502,0.863636,0
0,0,-2.3,0.804878,0.803181,0
1,0,-7.50008,0.55803,0.550425,1
2,0,-8.56012,0.783107,0.785791,1
0,0,-5.23002,0.358095,0.340594,1
1,0,-4.51,0.84657,0.854962,1
2,0,-0.0899981,0.833333,0.833333,0
0,0,-3.85,0.788934,0.792576,1
0,0,-3.8,0.782918,0.785978,1
1,0,-1.97,0.773869,0.776536,1
2,0,-0.169998,0.83125,0.834483,0
0,0,-5.05006,0.82302,0.822622,0
1,0,-1.2,0.795082,0.803922,1
0,0,-1.63,0.765625,0.777778,1
1,0,-2.96,0.849624,0.859079,1
2,0,-1.68,0.797101,0.813559,1
0,0,-3.31,0.829653,0.832781,0
1,0,-1.94,0.785714,0.789773,1
2,0,-1.47,0.770833,0.789474,1
0,0,-2.24,0.806452,0.806841,0
1,0,-0.95,0.804124,0.805195,1
2,0,-3.16,0.78341,0.78744,1
0,0,-4.43,0.47619,0.46124,1
1,0,-3.58,0.524946,0.510441,1
0,0,-7.98011,0.631,0.629897,0
1,1,-4.59,0.785249,0.789116,1
2,0,-3.22,0.774691,0.782895,1
0,0,-5.92009,0.806704,0.809249,0
1,0,-3.19,0.791469,0.793367,1
0,0,-2.65,0.793478,0.795858,1
0,0,-4.52,0.784141,0.785714,1
1,0,-7.83011,0.790068,0.792056,1
2,0,-7.98013,0.782,0.781443,0
0,0,-8.99013,0.784,0.786437,0
1,0,-1.64,0.784615,0.781818,1
0,0,-1.49,0.78,0.775,1
0,0,-4.55,0.801075,0.804924,1
1,0,-3.03,0.789216,0.78866,1
2,0,-1,0.764706,0.780488,1
0,0,-1.41,0.761905,0.78125,1
1,0,-10.0001,0.785,0.785859,0
0,0,-3.36001,0.773083,0.775041,0
1,0,-2.51,0.812274,0.816794,0
0,0,-1.54,0.814103,0.823529,1
1,0,-6.99007,0.783167,0.785609,1
2,0,-6.87011,0.780808,0.782292,0
0,0,-4.75008,0.802057,0.800802,0
1,0,-1.39,0.425,0.333333,1
2,0,-1.44,0.844444,0.857143,1
0,0,-7.98009,0.947,0.951546,0
1,0,-5.24007,0.847642,0.849435,0
2,0,-1.77,0.833333,0.867647,1
0,0,-5.12,0.791768,0.791563,1
1,0,-4.60999,0.797872,0.799625,1
2,0,-8.99013,0.787,0.786735,0
0,0,-8.99013,0.784,0.783673,0
1,0,-8.99013,0.782,0.782653,0
2,0,-8.99011,0.482,0.477551,0
0,0,-1.57,0.775862,0.8125,1
1,0,-6.96006,0.780802,0.783186,1
2,0,-4.19005,0.717452,0.710983,0
0,0,-8.59008,0.798684,0.797333,1
1,0,-1.51,0.769231,0.785714,1
2,0,-2.4,0.77686,0.779279,1
0,0,-6.72006,0.818065,0.820134,1
1,1,-1.51,0.403846,0.333333,1
2,0,-7.98011,0.859,0.857732,0
0,0,-4.88,0.44473,0.435356,1
1,0,-1.95,0.889262,0.895522,1
2,0,-7.98009,0.973,0.97732,0
0,1,-7.98011,0.846,0.846392,0
1,0,-2.24,0.848,0.86087,1
0,0,-3.04,0.864909,0.868284,0
1,0,-4.36003,0.913396,0.918195,0
2,0,-8.33012,0.804487,0.80574,1
0,0,-8.99013,0.793,0.792857,0
1,0,-8.99011,0.819,0.820408,0
2,0,-4.26,0.818525,0.815631,1
0,0,-8.99013,0.486,0.479592,0
1,0,-2.32,0.624299,0.611881,0
2,0,-5.07004,0.723457,0.716667,0
0,0,-1.85,0.839572,0.844311,1
0,0,-6.82004,0.607204,0.605585,1
1,0,-7.40009,0.816133,0.815498,1
0,0,-8.99013,0.738,0.735714,0
1,0,-8.70013,0.823227,0.821845,1
2,0,-2.22,0.650406,0.646018,1
0,0,-4.84,0.714286,0.709333,1
1,0,-1.61,0.741379,0.732719,0
2,0,-8.99011,0.845,0.846939,0
0,0,-5.34006,0.897252,0.900867,0
1,0,-4.48,0.836661,0.836852,1
0,0,-7.98009,0.956,0.959794,0
0,0,-5.75001,0.701681,0.699571,1
1,0,-1.41,0.785714,0.78125,1
2,0,-0.759997,0.875989,0.879656,0
0,0,-2.45,0.899635,0.903475,0
0,0,-5.80004,0.730241,0.729537,1
1,0,-1.99,0.86,0.855556,1
2,0,-1.95,0.854167,0.860465,1
0,0,-3.83,0.8,0.805479,1
1,0,-3.56001,0.84522,0.847377,0
0,0,-4.98,0.849624,0.8509,1
0,0,-1.31,0.789474,0.787611,1
1,0,-3.96003,0.83834,0.83707,0
2,0,-1.25,0.771654,0.775701,1
0,0,-3.85,0.852713,0.852861,1
1,0,-6.30002,0.931787,0.934566,1
0,0,-1.35,0.75,0.769231,1
0,0,0.0600014,0.895623,0.910112,0
1,1,-3.20001,0.860353,0.863406,0
2,0,-2.68,0.905429,0.909427,0
0,1,-1.84,0.823529,0.84,1
1,0,-2.6,0.850932,0.854305,1
2,0,-3.46001,0.921418,0.927302,0
0,0,-1.26,0.882096,0.889447,1
1,1,-1.71,0.849711,0.856209,1
2,0,-2.79,0.863874,0.866477,1
0,0,-3.25001,0.828025,0.824415,0
1,0,-5.47003,0.843077,0.843548,1
0,0,-1.6,0.852459,0.862745,1
1,0,-4.22,0.766509,0.769802,1
0,0,-3.45,0.845982,0.849282,1
1,0,-6.60008,0.858453,0.860846,1
2,0,-1.52,0.716981,0.72093,1
0,0,-1.56,0.842105,0.87234,1
1,0,-1.33,0.852941,0.875,1
2,0,-2.01,0.852217,0.863388,1
0,0,-1.85,0.848837,0.855263,1
1,0,0.700001,0.892704,0.901478,0
2,0,-8.04011,0.863286,0.866591,1
0,0,-3.63002,0.765766,0.761006,0
1,0,-4.79001,0.853952,0.853261,1
0,0,-1.16,0.797136,0.791774,0
1,0,-3.11,0.807818,0.806507,0
2,0,-2.46,0.826613,0.837719,1
0,0,-1.93,0.915323,0.924893,0
1,0,-1.67,0.808824,0.827586,1
2,0,-3.53,0.855263,0.859155,1
0,0,-2.87,0.927119,0.930357,0
0,0,-1.58,0.79661,0.816327,1
0,0,-3.14,0.85443,0.85473,1
0,0,-7.98013,0.855,0.85567,0
1,0,-4.26,0.850467,0.857843,1
2,0,-5.54007,0.848308,0.848851,0
0,0,-1.6,0.803279,0.823529,1
0,0,-3.53,0.847887,0.850746,1
1,0,0.770001,0.831858,0.836735,0
0,0,-1.35,0.777778,0.730769,1
0,0,-1.63,0.859375,0.87037,1
0,0,-0.439997,0.896254,0.902208,0
1,1,0.0800015,0.888136,0.89434,0
2,0,-1.84,0.847059,0.866667,1
0,0,-2.26,0.858268,0.863248,1
1,0,0.390001,0.897727,0.905983,0
2,0,-1.53,0.910156,0.915929,1
0,0,0.750001,0.868421,0.878788,0
1,0,0.330001,0.903704,0.916667,0
0,0,-1.7,0.848837,0.848684,1
1,0,-0.799999,0.852459,0.862745,1
0,0,-1.4,0.853659,0.870968,1
1,0,0.430001,0.834615,0.83913,0
2,0,0.940001,0.880383,0.899441,0
0,0,-1.75,0.847458,0.859873,1
1,0,-1.42,0.837209,0.848485,1
2,0,-6.42012,0.916402,0.920219,0
0,1,0.420001,0.789272,0.779221,0
0,0,0.800001,0.802691,0.80829,0
0,0,1.04,0.819095,0.828402,0
1,0,-2.74,0.882149,0.88117,0
2,0,-1.21,0.731707,0.737864,1
0,0,-1.07,0.87619,0.888889,1
1,0,0.280002,0.883636,0.889796,0
2,0,0.740001,0.860262,0.864322,0
0,0,-1.13,0.817391,0.831579,1
0,0,0.570001,0.837398,0.837963,0
0,0,0.390001,0.909091,0.918803,0
1,0,0.990001,0.897059,0.902299,0
2,0,0.610001,0.830579,0.830189,0
0,0,-1.5,0.745098,0.731707,1
1,0,-1.69,0.830409,0.84106,1
0,0,-1.37,0.848921,0.857143,1
1,0,-1.29,0.833333,0.9,1
0,0,0.820001,0.891403,0.890052,0
1,0,1.19,0.858696,0.863636,0
0,0,1.13,0.836842,0.83125,0
1,1,-1.49,0.86,0.875,1
0,0,1.22,0.834254,0.84106,0
0,0,-0.289998,0.933735,0.943709,0
1,0,1.23,0.861111,0.88,0
0,0,0.700001,0.819743,0.827586,0
1,1,0.530001,0.892,0.9,0
2,0,0.800001,0.869955,0.875648,0
0,0,-1.5,0.782609,0.7713,1
0,0,-0.559999,0.849057,0.844961,1
0,0,0.420002,0.831418,0.835498,0
1,0,-1.14,0.844828,0.875,1
0,0,-0.349998,0.89645,0.899351,0
1,0,-1.21,0.818182,0.833333,1
2,0,-2.80001,0.866209,0.869801,0
0,1,0.890001,0.817757,0.809783,0
0,0,-1.72,0.854545,0.853061,1
1,0,-0.879999,0.863874,0.875776,1
2,0,-1.05,0.802885,0.797753,1
0,1,0.920001,0.890995,0.895028,0
0,0,-1.39,0.75,0.733333,1
1,0,-1.56,0.857143,0.864629,1
2,0,-1.42,0.860465,0.878788,1
0,0,-0.339998,0.816024,0.811075,0
1,0,-1.75,0.841808,0.853503,1
2,0,-3.85,0.928279,0.936681,1
0,0,-0.899997,0.926209,0.933884,0
1,0,-1.18,0.825,0.84,1
2,0,-1.24,0.8,0.866667,1
0,0,-1.64,0.846154,0.854545,1
0,0,-3.76006,0.911635,0.921418,0
1,0,0.320001,0.848709,0.854772,0
2,0,1.53,0.893333,0.9,0
0,0,0.650001,0.865546,0.870192,0
1,0,0.590001,0.893443,0.897196,0
2,0,-1.29,0.849138,0.856436,1
0,0,-1.46,0.829787,0.864865,1
1,0,1.79,0.879032,0.882979,0
2,0,-0.73,0.76,0.763636,1
0,0,-1.29,0.833333,0.85,1
1,0,-1.7,0.868922,0.873589,0
0,0,-1,0.754902,0.743902,1
1,0,1.14,0.851852,0.836478,0
0,0,0.650001,0.794118,0.793269,0
1,0,-1.25,0.884615,0.875,1
2,0,1.18,0.87027,0.877419,0
0,1,-1.38,0.717949,0.724138,1
1,1,-1.75,0.780576,0.778226,1
0,1,-0.91,0.83871,0.849315,1
1,1,0.450001,0.922481,0.929825,0
2,0,-1.54,0.851204,0.852459,0
0,0,-1.63,0.854545,0.855172,1
1,0,1.25,0.842697,0.844595,0
2,1,-1.43,0.818182,0.823529,1
0,0,-1.87,0.9,0.903846,1
1,0,-1.34,0.828571,0.8,1
0,1,0.860001,0.917051,0.930481,0
0,0,-1.15,0.769231,0.762887,1
1,0,0.810001,0.842342,0.84375,0
2,0,-1.39,0.85,0.866667,1
0,1,1.36,0.874251,0.883212,0
1,0,-0.499997,0.88102,0.888545,0
0,0,-0.329998,0.869048,0.875817,0
1,0,-0.539999,0.847134,0.834646,1
2,0,-0.219998,0.821538,0.823729,0
0,1,0.980001,0.897561,0.92,0
0,1,-1.85,0.767442,0.763158,1
0,1,-1.49,0.8,0.8,1
1,1,1.15,0.882979,0.886076,0
2,0,-1.09,0.851942,0.856021,0
0,0,-1.63,0.853383,0.864407,1
1,0,-3.19,0.85782,0.859694,1
0,0,0.610001,0.892562,0.90566,0
1,0,-2.17,0.771689,0.768844,1
2,0,0.790001,0.8125,0.809278,0
0,0,-2.85,0.806701,0.804469,1
1,0,1.26,0.864407,0.870748,0
2,1,-0.89,0.835165,0.830986,1
0,0,0.940001,0.91866,0.927374,0
1,0,-1.23,0.791667,0.857143,1
2,0,0.700001,0.875537,0.881773,0
0,1,-0.86,0.784091,0.779412,1
0,0,-1.86,0.799308,0.791506,1
