actualOpType,predOpType,rewards,opPredPerc,foundOpPredPerc,killedByOpPerc
NA,NA,-8.99012,0.276,NA,0
NA,NA,-8.99013,0.307,NA,0
NA,NA,-8.63008,0.365318,NA,1
NA,NA,-8.99013,0.42,NA,0
NA,NA,-8.99011,0.433,NA,0
NA,NA,-10.0001,0.495,NA,0
NA,NA,-10.0001,0.626,NA,0
NA,NA,-10.0001,0.687,NA,0
NA,NA,-8.99011,0.629,NA,0
NA,NA,-10.0001,0.713,NA,0
NA,NA,-10.0001,0.723,NA,0
NA,NA,-10.0001,0.766,NA,0
NA,NA,-8.99011,0.735,NA,0
NA,NA,-8.99013,0.762,NA,0
NA,NA,-5,0.783042,NA,1
NA,NA,-7.98011,0.779,NA,0
NA,NA,-7.98009,0.796,NA,0
NA,NA,-10.0001,0.781,NA,0
NA,NA,-1.28,0.738462,NA,1
NA,NA,-8.99011,0.768,NA,0
NA,NA,-7.9801,0.847,NA,0
NA,NA,-10.0001,0.784,NA,0
NA,NA,-8.99013,0.782,NA,0
NA,NA,-7.07007,0.807407,NA,1
NA,NA,-9.39012,0.783209,NA,1
NA,NA,-8.99013,0.777,NA,0
NA,NA,-3.66,0.785326,NA,1
NA,NA,-7.98009,0.902,NA,0
NA,NA,-10.0001,0.787,NA,0
NA,NA,-7.98013,0.814,NA,0
NA,NA,-10.0001,0.786,NA,0
NA,NA,-6.32007,0.919786,NA,0
NA,NA,-6.54003,0.772866,NA,1
NA,NA,-1.5,0.803922,NA,1
NA,NA,-10.0001,0.786,NA,0
NA,NA,-1.49,0.78,NA,1
NA,NA,-5.63001,0.784483,NA,1
NA,NA,-8.99013,0.784,NA,0
NA,NA,-1.58,0.779661,NA,1
NA,NA,-7.98011,0.831,NA,0
NA,NA,-5.32,0.789838,NA,1
NA,NA,-1.12,0.812048,NA,0
NA,NA,-2.33,0.778723,NA,1
NA,NA,-0.159997,0.808777,NA,0
NA,NA,-3.81,0.783058,NA,1
NA,NA,-1.29,0.8,NA,1
NA,NA,-3.71,0.77748,NA,1
NA,NA,-1.87,0.797959,NA,0
NA,NA,-0.809997,0.817708,NA,0
NA,NA,-7.98009,0.88,NA,0
NA,NA,-3.85,0.80123,NA,1
NA,NA,-4.93004,0.846734,NA,0
NA,NA,0.0600014,0.838384,NA,0
NA,NA,-0.199997,0.811145,NA,0
NA,NA,-2.79,0.772242,NA,1
NA,NA,-3.51,0.784703,NA,1
NA,NA,-3.52,0.782609,NA,1
NA,NA,-2.93,0.776271,NA,1
NA,NA,-2.88,0.775862,NA,1
NA,NA,-1.51,0.80315,NA,1
NA,NA,-4.64999,0.818662,NA,1
NA,NA,-5.5401,0.841307,NA,0
NA,NA,-5.92006,0.928492,NA,0
NA,NA,-3.58001,0.813918,NA,0
NA,NA,-2.55,0.801676,NA,1
NA,NA,-4.09004,0.803371,NA,0
NA,NA,-1.96,0.805611,NA,0
NA,NA,-6.62006,0.828758,NA,1
NA,NA,-1.98,0.828283,NA,1
NA,NA,-4.52,0.781938,NA,1
NA,NA,-3.24,0.782222,NA,1
NA,NA,-6.61011,0.868257,NA,0
NA,NA,-5.45007,0.850236,NA,0
NA,NA,-1.93,0.840426,NA,1
NA,NA,-6.36007,0.888179,NA,0
NA,NA,-2.76999,0.834483,NA,0
NA,NA,-1.32,0.88046,NA,0
NA,NA,1.06,0.832487,NA,0
NA,NA,-7.8801,0.802469,NA,1
NA,NA,-0.509999,0.850649,NA,1
NA,NA,-5.47009,0.850588,NA,0
NA,NA,0.230002,0.846429,NA,0
NA,NA,-2.75999,0.884283,NA,0
NA,NA,0.860001,0.903226,NA,0
NA,NA,-1.24,0.809524,NA,1
NA,NA,-2.33,0.782979,NA,1
NA,NA,-2.91,0.791667,NA,1
NA,NA,-0.0799981,0.829582,NA,0
NA,NA,-1.31,0.796992,NA,1
NA,NA,0.420001,0.846743,NA,0
NA,NA,1.15,0.898936,NA,0
NA,NA,-0.439998,0.902017,NA,0
NA,NA,-0.229997,0.822086,NA,0
NA,NA,-0.459999,0.85906,NA,1
NA,NA,-4.47,0.795977,NA,1
NA,NA,-1.35,0.781022,NA,1
NA,NA,-1.16,0.788136,NA,1
NA,NA,-1.87,0.784091,NA,1
NA,NA,1.45,0.822785,NA,0
NA,NA,-0.8,0.792683,NA,1
NA,NA,0.960001,0.821256,NA,0
NA,NA,-1.35,0.945205,NA,0
NA,NA,-2.42,0.815574,NA,1
NA,NA,0.140001,0.885813,NA,0
NA,NA,1.03,0.835,NA,0
NA,NA,1.49,0.831169,NA,0
NA,NA,-0.829999,0.806452,NA,1
NA,NA,-1.01,0.916667,NA,1
NA,NA,0.840001,0.86758,NA,0
NA,NA,1.12,0.837696,NA,0
NA,NA,0.160002,0.832753,NA,0
NA,NA,-2.02,0.815534,NA,1
NA,NA,-0.79,0.777778,NA,1
NA,NA,-1.88,0.800687,NA,1
NA,NA,-1.59,0.796537,NA,0
NA,NA,-0.439999,0.809524,NA,1
NA,NA,-2.16,0.779817,NA,1
NA,NA,-0.229998,0.874233,NA,0
NA,NA,0.880001,0.893023,NA,0
NA,NA,0.270002,0.851449,NA,0
NA,NA,0.420001,0.900383,NA,0
NA,NA,1.37,0.909639,NA,0
NA,NA,1.42,0.857143,NA,0
NA,NA,-0.79,0.814815,NA,1
NA,NA,0.980001,0.853659,NA,0
NA,NA,1.46,0.89172,NA,0
NA,NA,1.12,0.900524,NA,0
NA,NA,1.31,0.906977,NA,0
NA,NA,-1.36,0.83682,NA,1
NA,NA,-0.0899994,0.857143,NA,1
NA,NA,-1.42,0.837209,NA,1
NA,NA,0.980001,0.873171,NA,0
NA,NA,-2.9,0.816754,NA,1
NA,NA,1.05,0.818182,NA,0
NA,NA,-1.75,0.855263,NA,1
NA,NA,1.16,0.86631,NA,0
NA,NA,0.860001,0.875576,NA,0
NA,NA,1.87,0.913793,NA,0
NA,NA,-0.0299979,0.856209,NA,0
NA,NA,0.250001,0.942446,NA,0
NA,NA,0.760001,0.872247,NA,0
NA,NA,1.29,0.896552,NA,0
NA,NA,1.53,0.88,NA,0
NA,NA,-1.37,0.868421,NA,1
NA,NA,-1.22,0.826087,NA,1
NA,NA,1.43,0.8375,NA,0
NA,NA,1.5,0.875817,NA,0
NA,NA,1.26,0.847458,NA,0
NA,NA,1.42,0.89441,NA,0
NA,NA,1.34,0.899408,NA,0
NA,NA,1.69,0.910448,NA,0
NA,NA,1.7,0.909774,NA,0
NA,NA,-0.74,0.842105,NA,1
NA,NA,1.4,0.852761,NA,0
NA,NA,1.67,0.897059,NA,0
NA,NA,1.47,0.903846,NA,0
NA,NA,-0.839999,0.909091,NA,1
NA,NA,0.0100007,0.882353,NA,1
NA,NA,-0.279999,0.89313,NA,1
NA,NA,1.7,0.924812,NA,0
NA,NA,1.68,0.896296,NA,0
NA,NA,2.04,0.909091,NA,0
NA,NA,0.990001,0.872549,NA,0
NA,NA,-0.61,0.84127,NA,1
NA,NA,1.36,0.874251,NA,0
NA,NA,1.48,0.922581,NA,0
NA,NA,1.54,0.90604,NA,0
NA,NA,1.74,0.891473,NA,0
NA,NA,1.62,0.900709,NA,0
NA,NA,1.15,0.87766,NA,0
NA,NA,1.78,0.904,NA,0
NA,NA,1.57,0.890411,NA,0
NA,NA,1.8,0.894309,NA,0
NA,NA,2.04,0.909091,NA,0
NA,NA,1.83,0.916667,NA,0
NA,NA,1.54,0.899329,NA,0
NA,NA,1.59,0.895833,NA,0
NA,NA,1.66,0.89781,NA,0
NA,NA,-0.429999,0.890411,NA,1
NA,NA,1.61,0.894366,NA,0
